time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/clip_range,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
17805,638,9392,167247872,0.009605406,-0.028018563985824585,-7.827367205172777,0.5006189357955009,0.0003,-0.0009536423826830287,0.9730115160346031,0.7505892515182495,4960,0.2,0.11373519897460938,210.91,43.972415991351006
17832,639,9393,167510016,0.007942451,-0.021332573145627975,-7.829838830977678,0.5640185072552413,0.0003,-0.0007181480632425519,0.9700244329869747,0.7511074542999268,4968,0.2,0.11133432388305664,212.44,43.97340897873044
17859,640,9393,167772160,0.009115514,-0.01585286483168602,-7.841009043157101,0.6054370286874473,0.0003,-0.00033772768119888497,0.9685536995530128,0.7529736757278442,4976,0.2,0.11455154418945312,200.42,40.152000353541226
17886,641,9394,168034304,0.009218583,-0.017459601163864136,-7.8540875390172005,0.6012185364961624,0.0003,-0.0010133610871889687,0.9684592634439468,0.7544219493865967,4984,0.2,0.11467790603637695,195.14,39.43752841304056
17913,642,9394,168296448,0.009727588,-0.019890721887350082,-7.863348327577114,0.5913284318521619,0.0003,0.0003458615606177773,0.9691683705896139,0.7554895281791687,4992,0.2,0.12221765518188477,180.84,32.18249715638812
17940,643,9395,168558592,0.017638618,-0.021372441202402115,-7.867367976751083,0.595611443122228,0.0003,0.000675504581662468,0.9693250562995672,0.7554658055305481,4997,0.2,0.12865115434695512,211.29,45.458411324471236
17967,644,9395,168820736,0.009750092,-0.019835036247968674,-7.857082296162844,0.6072184564545751,0.0003,-0.00045498803638110985,0.9695338197052479,0.7542137503623962,5005,0.2,0.12259721755981445,190.69,35.76655466590077
17994,645,9396,169082880,0.0107640885,-0.017385680228471756,-7.853817872703075,0.630416426807642,0.0003,-0.0008245307658398815,0.9683912098407745,0.7547053098678589,5013,0.2,0.11742925643920898,204.85,47.000410453230145
18021,646,9396,169345024,0.0100086,-0.015708856284618378,-7.854026526212692,0.6142165726050735,0.0003,-0.0003393685087758058,0.9694200754165649,0.7544626593589783,5021,0.2,0.11547565460205078,189.47,34.32003234058619
18048,647,9397,169607168,0.009336782,-0.014989301562309265,-7.85540983453393,0.6286789355799556,0.0003,-0.0005110525648888142,0.968756502494216,0.7548386454582214,5029,0.2,0.11578845977783203,187.77,39.5233252029866
18075,648,9397,169869312,0.0091161,-0.011219382286071777,-7.860324587672949,0.671870150603354,0.0003,-0.0005301318506099051,0.9668283872306347,0.7555654048919678,5037,0.2,0.11474752426147461,194.92,42.566587997674944
18102,649,9398,170131456,0.010054369,-0.016544826328754425,-7.870785675942898,0.6932702804915607,0.0003,-0.0006755861750207259,0.9661164209246635,0.7569094300270081,5045,0.2,0.11506128311157227,197.39,37.1846841186285
18128,650,9399,170393600,0.02406694,-0.013019219040870667,-7.869538008564651,0.6849620113469134,0.0003,0.00020591485622160213,0.9662036746740341,0.7561280131340027,5052,0.2,0.12416955196496213,202.63,55.15486437291838
18155,651,9399,170655744,0.00883198,-0.004954591393470764,-7.876545030623674,0.7228258168324828,0.0003,-0.0007148160159431427,0.96498579159379,0.7575744390487671,5060,0.2,0.1153554916381836,185.44,42.63191345155239
18182,652,9400,170917888,0.010058528,-0.006159938871860504,-7.883506186306477,0.7313611982390285,0.0003,-0.00045629677561009885,0.9643642380833626,0.7582517862319946,5068,0.2,0.11530447006225586,176.69,44.412046602517364
18209,653,9400,171180032,0.008742494,-0.014167696237564087,-7.885409209877253,0.6714039570651948,0.0003,-0.0008370400482817786,0.9687142483890057,0.7585379481315613,5076,0.2,0.11555910110473633,182.55,40.992050553159785
18235,654,9401,171442176,0.009435909,-0.0099882110953331,-7.868479840457439,0.6874877074733377,0.0003,-0.0010927293878921773,0.9680868834257126,0.7559368014335632,5084,0.2,0.11630439758300781,194.81,42.63343009202741
18262,655,9402,171704320,0.009510909,-0.005612812936306,-7.854694664478302,0.7409078129567206,0.0003,-0.00025852168937490205,0.9649308733642101,0.755056619644165,5092,0.2,0.11060667037963867,187.69,43.482830102741715
18289,656,9402,171966464,0.0090754535,-2.8178095817565918e-05,-7.852096322923899,0.8051896076649427,0.0003,-0.00044117876950622303,0.9628796987235546,0.7551547884941101,5100,0.2,0.11247014999389648,206.59,53.70800896268338
18315,657,9403,172228608,0.008705467,0.0023833289742469788,-7.850332826375961,0.779983650892973,0.0003,-0.0007468768194485165,0.9649478048086166,0.755060613155365,5108,0.2,0.11538219451904297,189.54,49.79569664798677
18341,658,9404,172490752,0.009624205,-0.0034981966018676758,-7.855269681662321,0.7964078485965729,0.0003,-0.00016305507733704871,0.964802972972393,0.7554039359092712,5116,0.2,0.11664628982543945,199.14,54.12273870156147
18367,659,9405,172752896,0.007872209,0.002879880368709564,-7.8522351160645485,0.8278962685726583,0.0003,-0.0005383233688007749,0.9632429927587509,0.7547056674957275,5124,0.2,0.10881662368774414,197.66,58.55744439169764
18393,660,9406,173015040,0.0089927325,0.00523802638053894,-7.844127643853426,0.8455765428952873,0.0003,-0.00038397569915105123,0.9629911184310913,0.7542876601219177,5132,0.2,0.11446285247802734,192.38,47.103634643554685
18420,661,9406,173277184,0.010339968,-0.00041177868843078613,-7.848626360297203,0.8149978779256344,0.0003,-8.625071950518759e-05,0.9647291488945484,0.7549324631690979,5140,0.2,0.10918378829956055,184.12,48.452335240896794
18447,662,9407,173539328,0.009351754,0.0017870590090751648,-7.85065209493041,0.7989473212510347,0.0003,-0.000140739331527584,0.9650925844907761,0.7550395131111145,5148,0.2,0.12071371078491211,202.4,52.82082250759006
18473,663,9408,173801472,0.011374058,0.01477864384651184,-7.849481023848057,0.886415817309171,0.0003,-5.8566906773194205e-06,0.9617586880922318,0.7547944188117981,5156,0.2,0.1108098030090332,200.93,55.94467005886138
18499,664,9409,174063616,0.008391592,0.007762610912322998,-7.8380303755402565,0.8926429422572255,0.0003,-0.0001042044532368891,0.961955051869154,0.7533296346664429,5164,0.2,0.11640453338623047,193.51,49.644386294484136
18526,665,9409,174325760,0.009082096,0.0016032308340072632,-7.8306491561234,0.8368095206096768,0.0003,-0.00021880359054193832,0.9648612216114998,0.7530356049537659,5172,0.2,0.12411975860595703,208.13,73.47059364929795
18552,666,9410,174587904,0.008577621,0.019630037248134613,-7.833945907652378,0.9431188823655248,0.0003,-5.369191785575822e-05,0.9608370512723923,0.753944993019104,5180,0.2,0.11413955688476562,200.18,53.57916935741901
18578,667,9411,174850048,0.009514254,0.009268775582313538,-7.84211203083396,0.9194630831480026,0.0003,-0.00042504014027144876,0.9616599678993225,0.7550243735313416,5188,0.2,0.11878681182861328,205.02,65.51875366598368
18604,668,9412,175112192,0.009105533,0.013729289174079895,-7.849870678037405,0.9002051539719105,0.0003,-0.00029284183165145805,0.9628752171993256,0.7559748888015747,5196,0.2,0.1150665283203125,196.97,54.17546783208847
18630,669,9413,175374336,0.0093378015,0.004687868058681488,-7.8407302014529705,0.8515182361006737,0.0003,-0.0004513297139965289,0.9647813998162746,0.7539632320404053,5204,0.2,0.11337947845458984,196.64,51.844431502372025
18656,670,9414,175636480,0.013658777,0.017983727157115936,-7.834680012294224,0.9234924827303205,0.0003,0.0017286194322098578,0.9615061245858669,0.7540468573570251,5205,0.2,0.10093470982142858,196.81,65.63598322808743
18681,671,9415,175898624,0.015208455,0.027676165103912354,-7.835020446777344,1.0570964813232422,0.0003,0.0006609409698285163,0.9574619047343731,0.7540915608406067,5206,0.2,0.0409912109375,203.43,64.95003805726766
18706,672,9417,176160768,0.010732858,0.015581995248794556,-7.835927526156108,0.9670814027388891,0.0003,0.0010525803954806179,0.9607729539275169,0.7542471289634705,5207,0.2,0.08209737141927083,181.31,58.87170436054468
18731,673,9418,176422912,0.008857871,0.004525236785411835,-7.837174545973539,0.8847606750205159,0.0003,-0.000419181601046148,0.9636262133717537,0.7540828585624695,5215,0.2,0.11211967468261719,195.54,68.89822817534208
18758,674,9419,176685056,0.010003585,0.016504213213920593,-7.823314853012562,0.9207127038389444,0.0003,-0.0001444727950001834,0.9627774134278297,0.7524162530899048,5223,0.2,0.1186065673828125,198.71,67.80189171239734
18784,675,9419,176947200,0.009143531,0.01960066705942154,-7.821581047028303,1.0028306781314313,0.0003,-0.000277972914318525,0.9600368924438953,0.7531389594078064,5231,0.2,0.11299610137939453,183.47,57.88038939937949
18810,676,9420,177209344,0.008348406,0.0137510746717453,-7.815615825355053,0.9974608160555363,0.0003,-0.0005678443944816536,0.9604550674557686,0.7521279454231262,5239,0.2,0.11475133895874023,189.56,59.464173634648326
18836,677,9421,177471488,0.009027235,0.019289493560791016,-7.813934877514839,0.9824084257707,0.0003,-0.00016937278587647597,0.9615138173103333,0.7525537014007568,5247,0.2,0.11829328536987305,183.38,60.976075618378815
18862,678,9422,177733632,0.009041027,0.03125520050525665,-7.814462766051292,1.0912562138400972,0.0003,4.2886178562184796e-05,0.957225888967514,0.7528660893440247,5255,0.2,0.1089935302734375,197.68,60.543221716284755
18888,679,9423,177995776,0.008922163,0.026288002729415894,-7.8280168659985065,1.0638817083090544,0.0003,-3.9146911149146035e-05,0.9587605223059654,0.7552191019058228,5263,0.2,0.10810041427612305,188.44,61.61746423393488
18914,680,9424,178257920,0.009115689,0.03390045464038849,-7.840466823428869,1.0575535581447184,0.0003,0.00017784585634217365,0.9585332833230495,0.7562080025672913,5271,0.2,0.11313247680664062,188.06,67.67006535977126
18940,681,9425,178520064,0.00855841,0.015410229563713074,-7.847202893346548,1.0331555735319853,0.0003,0.000672510059303022,0.9596645720303059,0.7570543885231018,5279,0.2,0.11003684997558594,198.38,68.31881674557924
18966,682,9426,178782208,0.010637211,0.0359012633562088,-7.846815146505833,1.0817447830922902,0.0003,0.00038727145420125453,0.9576608501374722,0.7568317651748657,5287,0.2,0.11307477951049805,185.92,64.94488850861788
18992,683,9427,179044352,0.011079006,0.029673315584659576,-7.838952213525772,1.115222523920238,0.0003,0.000521522067629121,0.9562852904200554,0.7558196187019348,5295,0.2,0.1201167106628418,190.16,51.78222462177277
19018,684,9428,179306496,0.008795942,0.028481893241405487,-7.834176659584045,1.1312964968383312,0.0003,0.0004918535682918446,0.9556878581643105,0.7552720904350281,5303,0.2,0.11885404586791992,211.48,79.88387818425893
19044,685,9429,179568640,0.009762717,0.024631522595882416,-7.840571530163288,1.1247108075767756,0.0003,0.00041256743634221493,0.9549632631242275,0.7564509510993958,5311,0.2,0.12292671203613281,201.22,76.62799388200045
19069,686,9430,179830784,0.009833081,0.040453046560287476,-7.840136706829071,1.1493983585387468,0.0003,0.00027079019127995707,0.9542470015585423,0.7560240626335144,5319,0.2,0.12329769134521484,204.14,73.18802755191922
19094,687,9431,180092928,0.010344498,0.037562258541584015,-7.849262751638889,1.2221001498401165,0.0003,0.0006402969866030617,0.9512752257287502,0.7578216195106506,5327,0.2,0.12050867080688477,193.11,72.3502642673254
19120,688,9432,180355072,0.008744141,0.04628311097621918,-7.864667065441608,1.280006455257535,0.0003,0.0007538926715824346,0.9493671916425228,0.7589026689529419,5335,0.2,0.12439489364624023,191.24,60.07377144634724
19146,689,9433,180617216,0.010398604,0.049495600163936615,-7.868555437773466,1.267620368860662,0.0003,0.0007228686640701198,0.9504430517554283,0.7598130702972412,5343,0.2,0.12834739685058594,191.0,67.37911293387413
19171,690,9434,180879360,0.012858883,0.05381232500076294,-7.886733524501324,1.3313616970553994,0.0003,0.001197160155243182,0.9486296400427818,0.762053906917572,5351,0.2,0.13274049758911133,210.29,74.26400147378445
19197,691,9435,181141504,0.009217749,0.04744601249694824,-7.8889028169214725,1.3227462265640497,0.0003,0.00041346036368850037,0.9495256282389164,0.7617043256759644,5359,0.2,0.1171412467956543,187.03,58.32456042349339
19222,692,9436,181403648,0.010100771,0.06323062628507614,-7.898726165294647,1.4003040995448828,0.0003,0.0008207890141420648,0.9469901472330093,0.7634848356246948,5367,0.2,0.12781667709350586,175.96,59.40192933231592
19248,693,9438,181665792,0.009477979,0.04529496282339096,-7.904133345931768,1.343410643748939,0.0003,0.00038881048567418475,0.9493073858320713,0.7638311982154846,5375,0.2,0.11937236785888672,185.18,60.834167055040595
19274,694,9438,181927936,0.008816479,0.049809180200099945,-7.9105709083378315,1.3907312750816345,0.0003,0.0004496873125390266,0.9487559236586094,0.7647007703781128,5383,0.2,0.10971879959106445,197.23,73.30711454957724
19298,695,9440,182190080,0.015310911,0.06962377578020096,-7.913825750350952,1.4267267286777496,0.0003,0.0009794514044187963,0.9485709518194199,0.7647213339805603,5384,0.2,0.0492401123046875,199.9,69.89439624354243
19323,696,9442,182452224,0.038205452,0.18849357962608337,-7.9140238761901855,2.2646843791007996,0.0003,0.005632620304822922,0.9212121739983559,0.764735996723175,5385,0.2,0.0023193359375,194.9,63.38319692671299
19348,697,9443,182714368,0.05480049,0.07023409008979797,-7.914223829905192,2.631507635116577,0.0003,0.0014594473177567124,0.9054213836789131,0.7647691965103149,5386,0.2,0.017130533854166668,201.16,73.75449177190661
19373,698,9444,182976512,0.011324105,0.05032314360141754,-7.927709992974997,1.3155209440737963,0.0003,0.000667676675675466,0.9495065249502659,0.7668756246566772,5394,0.2,0.14174175262451172,192.84,64.83323166579008
19399,699,9445,183238656,0.011857456,0.049759700894355774,-7.934451427310705,1.3149080500006676,0.0003,1.1045140126952901e-05,0.9491526894271374,0.767307698726654,5402,0.2,0.1294713020324707,201.68,71.67300671696663
19425,700,9446,183500800,0.009695664,0.05493088811635971,-7.946470603346825,1.3962953416630626,0.0003,0.0004016933094135311,0.9455268755555153,0.7699016332626343,5410,0.2,0.12462234497070312,173.95,51.61309521377087
19450,701,9447,183762944,0.010172115,0.04354289919137955,-7.963107027113438,1.2983622206375003,0.0003,0.0005383006910051336,0.9508784972131252,0.7712070345878601,5418,0.2,0.11840534210205078,194.01,58.376640959084035
19476,702,9448,184025088,0.009771181,0.05237213522195816,-7.967588629573584,1.397710157558322,0.0003,0.0005791262783532147,0.9482451975345612,0.7715966105461121,5426,0.2,0.12484169006347656,190.0,72.80538196861744
19502,703,9449,184287232,0.008945841,0.06866541504859924,-7.964414369314909,1.4740906776860356,0.0003,0.0007304831960937008,0.9457512348890305,0.7712535262107849,5434,0.2,0.12412786483764648,198.93,74.83249579280614
19527,704,9450,184549376,0.0089625865,0.061966672539711,-7.9600061029195786,1.4500082666054368,0.0003,0.0006116578688306618,0.9457137919962406,0.771281361579895,5442,0.2,0.11741447448730469,186.84,62.16613421306014
19553,705,9451,184811520,0.008687126,0.048076331615448,-7.968338534235954,1.3747255243360996,0.0003,0.0005992730416437553,0.9487583637237549,0.7721895575523376,5450,0.2,0.12511253356933594,190.94,64.24827663958072
19578,706,9452,185073664,0.01099138,0.06088961660861969,-7.968423392623663,1.4333130363374949,0.0003,0.0005066589455964277,0.94642623513937,0.7724716067314148,5458,0.2,0.11563730239868164,179.65,62.133538664728405
19604,707,9453,185335808,0.009330597,0.08136144280433655,-7.97058828920126,1.6061468096449971,0.0003,0.0005721228085349139,0.9406627900898457,0.7728875279426575,5466,0.2,0.12553977966308594,185.99,75.5081297236681
19630,708,9454,185597952,0.010147749,0.0754656195640564,-7.987184192985296,1.5627262676134706,0.0003,0.00040855988208932104,0.9434055164456367,0.7751492261886597,5474,0.2,0.12862730026245117,197.13,66.62579292237758
19655,709,9455,185860096,0.010838758,0.060130394995212555,-7.991056676954031,1.423642029054463,0.0003,0.0005625982994388323,0.9481710717082024,0.7745940685272217,5482,0.2,0.12598943710327148,186.28,64.02591989025474
19680,710,9456,186122240,0.009850441,0.05808710306882858,-7.9931027591228485,1.4568320186808705,0.0003,0.0009294152318943816,0.9466967694461346,0.7758137583732605,5490,0.2,0.13776350021362305,192.84,74.66474107265472
19706,711,9457,186384384,0.010675004,0.06735167652368546,-7.998462174087763,1.47715575248003,0.0003,0.0008291764747809793,0.9442092701792717,0.776172399520874,5498,0.2,0.13311767578125,181.25,68.20580731928348
19731,712,9459,186646528,0.010058349,0.06287121027708054,-8.0052040964365,1.4870709171518683,0.0003,0.0006919631600794673,0.9432473853230476,0.7776726484298706,5506,0.2,0.1247091293334961,198.97,74.67566113740206
19758,713,9459,186908672,0.009468637,0.08470743894577026,-8.017800837755203,1.5675390316173434,0.0003,0.0008806413857200823,0.9414091818034649,0.7792879343032837,5514,0.2,0.12318849563598633,189.75,61.020468429997564
19783,714,9460,187170816,0.01024197,0.06450165063142776,-8.03849233686924,1.5344298873096704,0.0003,0.00010562671013758518,0.9427555687725544,0.7820950150489807,5522,0.2,0.11502552032470703,205.68,78.98648636765778
19808,715,9462,187432960,0.009936739,0.06757552176713943,-8.053094886243343,1.5362214678898454,0.0003,0.0008873986753314966,0.9420987516641617,0.7834797501564026,5530,0.2,0.12923002243041992,195.14,75.31185677289963
19834,716,9463,187695104,0.009595642,0.06903021782636642,-8.063473977148533,1.518418062478304,0.0003,0.0005015559077037324,0.9424489513039589,0.7849212884902954,5538,0.2,0.12079238891601562,200.65,68.82618312090635
19860,717,9464,187957248,0.010086283,0.08302675187587738,-8.062893204391003,1.602025892585516,0.0003,0.0016393378709835815,0.9399781301617622,0.784911036491394,5546,0.2,0.14055156707763672,184.45,67.28235734432936
19885,718,9465,188219392,0.009434734,0.08189861476421356,-8.070008911192417,1.6281151212751865,0.0003,0.0012541115338535747,0.9400870651006699,0.7864441275596619,5554,0.2,0.12252616882324219,179.16,59.90127071797848
19910,719,9466,188481536,0.009433968,0.07798276841640472,-8.083952575922012,1.6239260658621788,0.0003,0.0010918516845777049,0.9411078616976738,0.7882298231124878,5562,0.2,0.12418699264526367,197.23,69.4201986014843
19936,720,9467,188743680,0.011068591,0.08198930323123932,-8.092902690172195,1.587717492133379,0.0003,0.00086940824667181,0.9424618929624557,0.7891157865524292,5570,0.2,0.12521696090698242,207.21,62.14062109529972
19961,721,9468,189005824,0.010076635,0.07431603968143463,-8.09714476019144,1.6194194108247757,0.0003,0.0008984044725366402,0.9408883526921272,0.789669930934906,5578,0.2,0.1250591278076172,201.4,73.04658139720559
19987,722,9469,189267968,0.009058477,0.07053527235984802,-8.103627055883408,1.585492366924882,0.0003,0.0008717540194993489,0.9412688091397285,0.7905804514884949,5586,0.2,0.12340211868286133,191.71,74.90055480957031
20012,723,9470,189530112,0.0090408195,0.07466379553079605,-8.114617481827736,1.545939483679831,0.0003,0.0017336587852696539,0.9430824927985668,0.7919890880584717,5594,0.2,0.13371515274047852,210.8,80.91051170170307
20037,724,9471,189792256,0.011098774,0.05872580409049988,-8.119865491986275,1.5462650982663035,0.0003,0.0007911288407740358,0.9428340122103691,0.7925537824630737,5602,0.2,0.1325526237487793,182.02,65.34667241159826
20063,725,9472,190054400,0.009054102,0.08445808291435242,-8.131827376782894,1.6429553935304284,0.0003,0.0013176464103707985,0.938578262925148,0.7947708368301392,5610,0.2,0.14252996444702148,194.78,76.76860716298222
20088,726,9474,190316544,0.009278435,0.07635395973920822,-8.15138927102089,1.6165752243250608,0.0003,0.0004247978254170448,0.939942367374897,0.7970422506332397,5618,0.2,0.12691926956176758,194.64,73.43119170258753
20113,727,9475,190578688,0.009035341,0.09183073043823242,-8.156753920018673,1.6188745489344,0.0003,0.0006524387713398028,0.9393461160361767,0.7974158525466919,5626,0.2,0.12142610549926758,197.77,62.96213263064623
20139,728,9476,190840832,0.009038974,0.08172685652971268,-8.160690948367119,1.581473270431161,0.0003,0.0006336958504107315,0.9400077648460865,0.7979777455329895,5634,0.2,0.12412071228027344,200.16,73.65830713823438
20163,729,9477,191102976,0.009556071,0.08296167105436325,-8.16476633399725,1.5973711283877492,0.0003,0.0011214746436962741,0.938860572874546,0.7990822196006775,5642,0.2,0.12212753295898438,204.3,87.52940652579069
20189,730,9478,191365120,0.009706421,0.0830695778131485,-8.168055035173893,1.6524194059893489,0.0003,0.00023461434693672345,0.936994805932045,0.7991346120834351,5650,0.2,0.12194061279296875,203.31,66.69691038085148
20213,731,9479,191627264,0.008580827,0.08566148579120636,-8.163721337914467,1.6115752700716257,0.0003,0.0007514239368902054,0.9379908069968224,0.7988852262496948,5658,0.2,0.11890602111816406,183.92,71.67710982561111
20239,732,9480,191889408,0.009731205,0.09492865949869156,-8.176869131624699,1.7485759435221553,0.0003,0.001053153891916736,0.9344721287488937,0.8011289834976196,5666,0.2,0.1309800148010254,192.13,75.88366891741752
20265,733,9481,192151552,0.0101273265,0.08031737804412842,-8.185569934546947,1.6942474255338311,0.0003,0.0012409052851580782,0.9370666220784187,0.8022307753562927,5674,0.2,0.12977933883666992,189.42,75.30960406612604
20289,734,9483,192413696,0.010302989,0.0835869237780571,-8.19117647409439,1.7089123465120792,0.0003,0.000527219377545407,0.9383294694125652,0.80301833152771,5682,0.2,0.12010860443115234,194.21,75.63439956918359
20315,735,9484,192675840,0.009674353,0.10372111946344376,-8.200698249042034,1.748007490299642,0.0003,0.0004439680683390179,0.9383173957467079,0.8041961789131165,5690,0.2,0.1154627799987793,194.83,70.1256343126297
20340,736,9485,192937984,0.009054104,0.0924738273024559,-8.20863238722086,1.7286902349442244,0.0003,0.0011070282484979543,0.9383413903415203,0.8048194646835327,5698,0.2,0.11709785461425781,196.89,71.6318280851841
20366,737,9486,193200128,0.010036149,0.07082857936620712,-8.217044971883297,1.556609258055687,0.0003,0.001287452549149748,0.9435575753450394,0.8057988882064819,5706,0.2,0.1376786231994629,200.06,70.73371089085937
20391,738,9487,193462272,0.009677436,0.046947307884693146,-8.22973620146513,1.4496418461203575,0.0003,0.0009237958338417229,0.9458871632814407,0.8075042963027954,5714,0.2,0.12607812881469727,190.29,58.575973106324675
20416,739,9488,193724416,0.008797004,0.0838167667388916,-8.22730541229248,1.6860526986420155,0.0003,0.0010427285178593593,0.9355459958314896,0.807050347328186,5722,0.2,0.12227725982666016,192.97,80.63677068464457
20441,740,9489,193986560,0.009297157,0.0930824726819992,-8.240990445017815,1.7300029387697577,0.0003,0.001255625456906273,0.9327790290117264,0.8093026280403137,5730,0.2,0.11894083023071289,193.54,74.53621633350849
20466,741,9490,194248704,0.008710375,0.0906258299946785,-8.237762853503227,1.6421574102714658,0.0003,0.0005898495637666201,0.9369929507374763,0.80759596824646,5738,0.2,0.12500238418579102,180.98,75.20477982193232
20492,742,9492,194510848,0.009767782,0.08681908994913101,-8.23844501376152,1.6239477302879095,0.0003,0.0013734902267970028,0.9393132589757442,0.808862566947937,5746,0.2,0.1319742202758789,180.24,68.75722067058086
20516,743,9493,194772992,0.011010081,0.08929192274808884,-8.246782876551151,1.7292865002527833,0.0003,0.0014568472324754111,0.9332964792847633,0.8096067905426025,5754,0.2,0.1339559555053711,190.5,69.37438746660948
20541,744,9494,195035136,0.0105447825,0.08453793823719025,-8.247153237462044,1.680580380372703,0.0003,0.0012621235109691042,0.9352781623601913,0.8094568848609924,5762,0.2,0.1344013214111328,208.04,83.46562372714281
20566,745,9495,195297280,0.008680193,0.08305986225605011,-8.250583127140999,1.6324573988094926,0.0003,0.0006346346167447336,0.9363993704319,0.8104162812232971,5770,0.2,0.12257528305053711,205.19,84.95158418625593
20592,746,9496,195559424,0.009070015,0.07672801613807678,-8.25623931735754,1.6278377501294017,0.0003,0.0005587709283645381,0.9363557398319244,0.8113094568252563,5778,0.2,0.12284088134765625,194.15,71.09703819185495
20617,747,9497,195821568,0.007846344,0.09677550941705704,-8.274557545781136,1.8433263143524528,0.0003,0.0008359631710845861,0.9287803024053574,0.8136899471282959,5786,0.2,0.12370920181274414,180.51,59.96312788911164
20642,748,9499,196083712,0.008963887,0.08436931669712067,-8.289957948029041,1.6752688689157367,0.0003,0.00047653393858126947,0.9356947392225266,0.8149726390838623,5794,0.2,0.11794328689575195,174.89,59.35264275252819
20667,749,9500,196345856,0.008963857,0.08122057467699051,-8.292761400341988,1.646955636329949,0.0003,0.0006269521704780345,0.936704657971859,0.8147318959236145,5802,0.2,0.119903564453125,203.45,83.96560711741448
20691,750,9501,196608000,0.015354778,0.08257275074720383,-8.288234928379888,1.6656075806721398,0.0003,0.0015672718790997549,0.9348767846822739,0.8147901892662048,5808,0.2,0.1264303456182065,198.83,77.32859631091357
20717,751,9502,196870144,0.010586888,0.08845880627632141,-8.29822427034378,1.7876046719029546,0.0003,0.0009279968016926432,0.9304483458399773,0.8157690763473511,5816,0.2,0.12061166763305664,203.53,84.3982664808631
20741,752,9504,197132288,0.008152816,0.0827980563044548,-8.30086225271225,1.6768072079867125,0.0003,0.0013400572847785952,0.9344748556613922,0.8161415457725525,5824,0.2,0.12281274795532227,200.57,85.85835198044776
20766,753,9505,197394432,0.010920752,0.10525980591773987,-8.296849496662617,1.7382755409926176,0.0003,0.0014880064782119007,0.9336927309632301,0.8153801560401917,5832,0.2,0.142181396484375,195.13,76.613699388206
20791,754,9506,197656576,0.009513354,0.0855998769402504,-8.289460882544518,1.689291956834495,0.0003,0.0006463651775447943,0.9343782961368561,0.8145658373832703,5840,0.2,0.1224064826965332,188.86,72.7616267117858
20816,755,9507,197918720,0.010291087,0.09994831681251526,-8.28455813974142,1.8319449443370104,0.0003,0.001489859107095981,0.9296141192317009,0.8143969178199768,5848,0.2,0.12007617950439453,185.81,72.916159902215
20841,756,9508,198180864,0.010153836,0.07345841079950333,-8.287607528269291,1.617688201367855,0.0003,0.0013220959576756286,0.9392474368214607,0.8149212598800659,5856,0.2,0.12284135818481445,184.61,78.65781049221754
20865,757,9510,198443008,0.014072652,0.10833478718996048,-8.288674354553223,1.8537678718566895,0.0003,0.001095771323889494,0.9310692250728607,0.815018355846405,5857,0.2,0.07752685546875,180.53,69.6757581794262
20889,758,9512,198705152,0.014511813,0.09450208395719528,-8.289453268051147,1.7648510932922363,0.0003,0.0020610000065062195,0.937954019755125,0.8151181936264038,5858,0.2,0.0635833740234375,191.87,68.44112842381
20914,759,9513,198967296,0.008076242,0.08922983705997467,-8.291291363537312,1.7597616575658321,0.0003,0.0010528382731536112,0.9364093244075775,0.8152998685836792,5866,0.2,0.1249995231628418,199.28,61.65802857160568
20938,760,9514,199229440,0.013711033,0.07463163137435913,-8.28260575979948,1.5637656534090638,0.0003,0.0011469086857687216,0.9419799894094467,0.8153218626976013,5874,0.2,0.13199377059936523,195.14,70.52254946090281
20964,761,9515,199491584,0.008785864,0.08832162618637085,-8.283232390880585,1.7285255575552583,0.0003,0.0012626002394426905,0.9358614757657051,0.8156307935714722,5882,0.2,0.11808586120605469,187.02,73.97147868484258
20988,762,9517,199753728,0.012180109,0.09143826365470886,-8.28983261436224,1.7087341463193297,0.0003,0.001695038498382928,0.9356720224022865,0.8171930909156799,5890,0.2,0.14556598663330078,177.55,68.57266336917877
21013,763,9518,200015872,0.010063045,0.09824255108833313,-8.296247839927673,1.812858528457582,0.0003,0.0005260982047730067,0.9295301511883736,0.8172991275787354,5898,0.2,0.1238555908203125,186.86,63.1012167493999
21038,764,9519,200278016,0.010488886,0.10237804055213928,-8.30788915604353,1.7506873784586787,0.0003,0.0014671509729851095,0.9322642832994461,0.8197833895683289,5906,0.2,0.13536739349365234,188.25,82.35853359878064
21062,765,9521,200540160,0.009720745,0.09553132951259613,-8.309533193707466,1.7274127583950758,0.0003,0.0008966855143626162,0.9318126812577248,0.8191584348678589,5914,0.2,0.12982988357543945,180.47,75.36233055751771
21088,766,9521,200802304,0.012509525,0.10299243032932281,-8.314203672111034,1.8281602747738361,0.0003,0.001315944847647188,0.9291034489870071,0.8204532265663147,5922,0.2,0.1295299530029297,186.38,72.70596365541219
21112,767,9523,201064448,0.010746418,0.09832682460546494,-8.322615496814251,1.8360865963622928,0.0003,0.0014237335226425785,0.9287698194384575,0.8218472599983215,5930,0.2,0.12691926956176758,202.63,82.37378558278084
