time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/clip_range,train/std,train/loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/value_loss,train/explained_variance,rollout/ep_len_mean
168034304,18942,8870,641,31.543130259513855,0.2,0.9224923253059387,-0.008700661361217499,0.007791646,-9.127371586859226,0.0003,0.11475563049316406,4861,0.0011243491881032242,0.8117767181247473,0.9525908567011356,176.88
168296448,18972,8870,642,33.13776845365763,0.2,0.9229637384414673,-0.014073550701141357,0.008362666,-9.129487372934818,0.0003,0.09877204895019531,4869,-0.00038570584774788585,0.7947550136595964,0.9540626741945744,182.35
168558592,19002,8870,643,28.232054907381535,0.2,0.9250184297561646,-0.009885862469673157,0.008988546,-9.140855565667152,0.0003,0.1056814193725586,4877,0.0005917916100770526,0.8419793779030442,0.9507935270667076,172.82
168820736,19032,8870,644,35.943579078912734,0.2,0.92689448595047,-0.01840539276599884,0.0076485537,-9.153821535408497,0.0003,0.10997629165649414,4885,0.00028227509938005824,0.7983183301985264,0.9542037174105644,182.69
169082880,19062,8869,645,40.32654514104128,0.2,0.9293614029884338,-0.0027074813842773438,0.00946383,-9.167379893362522,0.0003,0.10778141021728516,4893,0.0003161193321830069,0.8309732200577855,0.952327311038971,181.87
169345024,19092,8869,646,39.21489251241088,0.2,0.9327720403671265,-0.015442155301570892,0.008963436,-9.192400716245174,0.0003,0.1027989387512207,4901,0.00027066396933150827,0.798443513456732,0.9531577713787556,186.66
169607168,19122,8869,647,31.451464646756648,0.2,0.9330698251724243,-0.007652312517166138,0.009311242,-9.20052383840084,0.0003,0.11043405532836914,4909,0.00044608421421798994,0.8312786808237433,0.9514090307056904,191.53
169869312,19153,8868,648,31.326168600022793,0.2,0.9339683055877686,-0.00932718813419342,0.008153014,-9.20779000967741,0.0003,0.09716272354125977,4917,0.00025265381555072963,0.8144677830860019,0.951705377548933,177.69
170131456,19183,8868,649,22.145089795347303,0.2,0.9362970590591431,-0.016433000564575195,0.010243361,-9.219225004315376,0.0003,0.11286401748657227,4925,0.00015288607983166003,0.7910587703809142,0.9532991871237755,177.37
170393600,19214,8867,650,29.675366776287557,0.2,0.9383536577224731,-0.010557368397712708,0.008389706,-9.23450382053852,0.0003,0.10987520217895508,4933,0.00021197781870796462,0.7987847058102489,0.9526490271091461,192.65
170655744,19244,8867,651,33.3569531128928,0.2,0.9378768801689148,0.0006762295961380005,0.01489737,-9.23898176224001,0.0003,0.11170910250756048,4941,0.0012953557485278935,0.8472654978113789,0.9494771175086498,185.63
170917888,19274,8867,652,34.96883136659861,0.2,0.9379681348800659,-0.01987004280090332,0.038846932,-9.24064832575181,0.0003,0.08909337660845588,4943,0.0011136182926266508,0.7468077049535864,0.9551211930811405,179.49
171180032,19304,8867,653,30.70758970707655,0.2,0.9388009309768677,-0.01868452876806259,0.010826441,-9.245362497866154,0.0003,0.10917329788208008,4951,0.0010060488443741633,0.7625957992859185,0.9541729725897312,186.13
171442176,19335,8866,654,38.29513706564903,0.2,0.9407592415809631,-0.017045453190803528,0.008413829,-9.259710147976875,0.0003,0.11232423782348633,4959,0.00046319235752889654,0.7874235999770463,0.9527193680405617,196.48
171704320,19365,8866,655,29.6102024435997,0.2,0.9402252435684204,-0.01766183227300644,0.0075583756,-9.265370793640614,0.0003,0.10771942138671875,4967,0.0002578224875833257,0.7359770792536438,0.9567439891397953,197.92
171966464,19395,8866,656,31.888087948039175,0.2,0.9402215480804443,-0.014773108065128326,0.008794259,-9.266839794814587,0.0003,0.10799598693847656,4975,-3.241031663492322e-06,0.8231778144836426,0.9511306583881378,173.55
172228608,19425,8865,657,27.438518350720404,0.2,0.94122713804245,-0.009646110236644745,0.007953049,-9.27002989500761,0.0003,0.10682058334350586,4983,0.00021143703224879573,0.7907403651624918,0.9534631185233593,188.69
172490752,19457,8865,658,29.960518150031568,0.2,0.942090630531311,-0.010549917817115784,0.008251362,-9.275696225464344,0.0003,0.10280561447143555,4991,-5.365416200220352e-05,0.839642892125994,0.9519197419285774,184.52
172752896,19487,8864,659,34.74828994587064,0.2,0.9412776827812195,-0.014798805117607117,0.0081006475,-9.27917342633009,0.0003,0.1042027473449707,4999,0.00019506353919496178,0.8705258872359991,0.9503594934940338,185.48
173015040,19517,8864,660,28.405842223763464,0.2,0.9414274096488953,-0.004728600382804871,0.018842446,-9.278510798578678,0.0003,0.08934220023777174,5001,0.0012887165395785933,0.8913743910582169,0.9500882811844349,181.44
173277184,19548,8864,661,31.19185458065942,0.2,0.942863941192627,-0.010715261101722717,0.008755304,-9.285423755645752,0.0003,0.1037454605102539,5009,5.277026366456994e-05,0.86106470040977,0.9515312723815441,179.6
173539328,19579,8863,662,40.48702631469816,0.2,0.9433892369270325,-0.011250920593738556,0.00811504,-9.290826566517353,0.0003,0.10898399353027344,5017,1.2961570973857306e-05,0.8290033359080553,0.9531785026192665,192.32
173801472,19610,8862,663,42.243684299886226,0.2,0.9432864189147949,-0.0050012171268463135,0.00909129,-9.291043050587177,0.0003,0.10000753402709961,5025,1.1867127795994747e-05,0.8450379054993391,0.951456606388092,194.86
174063616,19642,8861,664,33.297228753045204,0.2,0.9443448185920715,-0.007913485169410706,0.0113046495,-9.294751450419426,0.0003,0.10766792297363281,5033,0.00041553230130375596,0.8815091247670352,0.9494225233793259,179.46
174325760,19673,8860,665,35.39482183257118,0.2,0.946247398853302,-0.007107958197593689,0.00869163,-9.30857589840889,0.0003,0.10274457931518555,5041,0.00015517644806095632,0.8470813855528831,0.9517968744039536,178.99
174587904,19704,8860,666,31.091501561850308,0.2,0.9477073550224304,-0.0124112069606781,0.0089102425,-9.320700198411942,0.0003,0.10928487777709961,5049,0.00014765646437808755,0.8414820367470384,0.9501924403011799,181.25
174850048,19735,8859,667,29.597192425727844,0.2,0.9482079148292542,-0.011671505868434906,0.009021441,-9.32642824947834,0.0003,0.1078939437866211,5057,-0.00011934035683225375,0.8292102250270545,0.9517895169556141,165.16
175112192,19765,8859,668,27.0289763084054,0.2,0.9485747814178467,-0.006001494824886322,0.023241451,-9.32819923194679,0.0003,0.10291352143158784,5060,0.0009716989699046355,0.8290868320980588,0.9532207027077675,191.36
175374336,19796,8858,669,33.016128965616225,0.2,0.9479215145111084,-0.021896906197071075,0.011656033,-9.32661035656929,0.0003,0.09752941131591797,5068,5.2649498684331775e-05,0.7558807558380067,0.9569423161447048,188.5
175636480,19827,8858,670,24.061306249052286,0.2,0.9500503540039062,-0.008893392980098724,0.009023448,-9.334481410682201,0.0003,0.11342716217041016,5076,0.0009900737604766618,0.8649838287383318,0.948397271335125,166.1
175898624,19858,8857,671,19.42598560631275,0.2,0.9506294131278992,-0.010869085788726807,0.010599263,-9.344870053231716,0.0003,0.12050437927246094,5084,0.0008084649416559841,0.7837405945174396,0.9526338055729866,173.26
176160768,19889,8856,672,37.64047191515565,0.2,0.9501534104347229,-0.02216915786266327,0.008851955,-9.34141043573618,0.0003,0.11028146743774414,5092,-3.207037480024155e-07,0.6910327146761119,0.9581907950341702,184.98
176422912,19921,8856,673,33.27748047202826,0.2,0.9512091279029846,-0.01527741551399231,0.008846719,-9.342954955995083,0.0003,0.10746192932128906,5100,0.00021834205517734517,0.7760808998718858,0.9542266726493835,180.93
176685056,19952,8855,674,27.171264469549058,0.2,0.9513385891914368,-0.01098576933145523,0.0077596023,-9.347738049924374,0.0003,0.10372686386108398,5108,0.00011321826104904176,0.8165564178489149,0.9522914066910744,154.97
176947200,19983,8854,675,31.317326328754426,0.2,0.9536372423171997,-0.007122807204723358,0.008046801,-9.360194101929665,0.0003,0.10948753356933594,5116,0.0003730838641331502,0.7748065022751689,0.9546706043183804,183.2
177209344,20014,8853,676,28.85566020578146,0.2,0.954065203666687,-0.009236924350261688,0.008063584,-9.371140651404858,0.0003,0.10014677047729492,5124,-6.41849942439876e-05,0.7766088168136775,0.956044502556324,172.78
177471488,20046,8852,677,28.248773769140243,0.2,0.956567645072937,-0.007596291601657867,0.008683754,-9.382969468832016,0.0003,0.11141395568847656,5132,0.000644343377189216,0.8478752220980823,0.950898963958025,173.96
177733632,20078,8852,678,36.10462430551648,0.2,0.9551529884338379,-0.01555287092924118,0.00831169,-9.38481117784977,0.0003,0.1083984375,5140,0.0004468043025553925,0.8286273521371186,0.9521620124578476,182.86
177995776,20109,8851,679,29.891621567308903,0.2,0.9563372731208801,-0.011188656091690063,0.007865122,-9.388946264982224,0.0003,0.099945068359375,5148,-4.9065057737607276e-05,0.8520768010057509,0.9515196941792965,169.74
178257920,20140,8850,680,33.81618533082306,0.2,0.9573700428009033,-0.009994328022003174,0.008611534,-9.397144064307213,0.0003,0.10396862030029297,5156,-0.00014347738715514424,0.857225111220032,0.9515170641243458,189.02
178520064,20173,8849,681,33.78702473133802,0.2,0.9574968814849854,-0.013263024389743805,0.008957209,-9.403708629310131,0.0003,0.10502338409423828,5164,-4.007013694717898e-05,0.84202566370368,0.9515318460762501,179.44
178782208,20204,8848,682,38.4685273194313,0.2,0.9600803852081299,-0.014118961989879608,0.009329129,-9.419420056045055,0.0003,0.10375261306762695,5172,-8.496210102748591e-05,0.8785210116766393,0.949089702218771,187.18
179044352,20236,8847,683,29.29580976575613,0.2,0.9603700637817383,-0.008295796811580658,0.007970454,-9.426049321889877,0.0003,0.1054086685180664,5180,8.470855482300976e-05,0.8138879216276109,0.9539489224553108,183.48
179306496,20267,8846,684,28.523583710044623,0.2,0.9610130190849304,-0.017575465142726898,0.009615091,-9.431886218488216,0.0003,0.10234832763671875,5188,0.0002875384088838473,0.8339148634113371,0.9536884091794491,182.22
179568640,20299,8845,685,43.46279174923897,0.2,0.9630593061447144,-0.0074892714619636536,0.015225197,-9.43972580649636,0.0003,0.10875355113636363,5192,0.0012135278666391969,0.8916357864033092,0.9500941447913647,192.0
179830784,20331,8845,686,32.547652029432356,0.2,0.9641985893249512,-0.00496143102645874,0.00971915,-9.453342318534851,0.0003,0.10653352737426758,5200,0.000372442498246528,0.9142607930116355,0.9476303495466709,181.18
180092928,20362,8844,687,27.520048924088478,0.2,0.9640262126922607,-0.007570087909698486,0.008440446,-9.4588388428092,0.0003,0.10221004486083984,5208,-0.00024558871518820524,0.7946019466035068,0.9538581892848015,184.57
180355072,20394,8843,688,29.756206759512423,0.2,0.963610053062439,-0.01950349658727646,0.007545133,-9.460132397711277,0.0003,0.09523487091064453,5216,-9.714218458611867e-05,0.7803215966559947,0.954733207821846,174.41
180617216,20427,8841,689,35.44259285718203,0.2,0.9647871255874634,-0.010563969612121582,0.007797474,-9.46523991972208,0.0003,0.10341024398803711,5224,7.235200996547064e-05,0.8182037970982492,0.9534075707197189,183.0
180879360,20458,8841,690,33.1595152130723,0.2,0.964231550693512,-0.010975457727909088,0.008059874,-9.466554298996925,0.0003,0.10468482971191406,5232,0.0005408424685811042,0.8450064486823976,0.9515745528042316,176.05
181141504,20490,8840,691,26.81626913636923,0.2,0.9663242101669312,-0.013143621385097504,0.0090968525,-9.470944784581661,0.0003,0.10189294815063477,5240,-8.644553236081265e-05,0.8213476701639593,0.9520693607628345,174.48
181403648,20522,8839,692,30.716322839856147,0.2,0.9668443202972412,-0.01729562133550644,0.009384957,-9.478044003248215,0.0003,0.11355829238891602,5248,0.0007113909987310763,0.808621650096029,0.9526984319090843,176.8
181665792,20553,8838,693,33.26528944760561,0.2,0.9677250981330872,-0.009261220693588257,0.008453154,-9.483096316456795,0.0003,0.10156488418579102,5256,-0.00030463407301795087,0.8167060534469783,0.9528376683592796,161.42
181927936,20585,8837,694,34.65320183545351,0.2,0.9696207642555237,-0.0052001699805259705,0.008953572,-9.495129607617855,0.0003,0.11336946487426758,5264,4.0960146634461125e-05,0.8419482973404229,0.9515420384705067,186.35
182190080,20616,8837,695,27.14950638383627,0.2,0.971023678779602,-0.009813308715820312,0.00799895,-9.503850743174553,0.0003,0.10491943359375,5272,0.0002144052041330724,0.8478060802444816,0.951782763004303,160.02
182452224,20648,8836,696,25.051362908482552,0.2,0.9707905054092407,-0.01162758469581604,0.00926168,-9.508497066795826,0.0003,0.12073945999145508,5280,0.00014233648926165188,0.8407418127171695,0.9508660472929478,168.27
182714368,20679,8835,697,26.642279920578,0.2,0.9723740220069885,-0.015832096338272095,0.009721244,-9.518273934721947,0.0003,0.10724544525146484,5288,0.0002423215851194982,0.805619852617383,0.952691413462162,158.25
182976512,20710,8834,698,26.0677908151038,0.2,0.9733951091766357,-0.01317240297794342,0.0079163695,-9.52997224777937,0.0003,0.10601568222045898,5296,0.00035954042004959774,0.8291261619888246,0.9514237716794014,170.27
183238656,20741,8834,699,28.796509104967118,0.2,0.9732077717781067,-0.007802143692970276,0.009668488,-9.530793532729149,0.0003,0.10002326965332031,5304,-0.0006786527542317344,0.8530056709423661,0.9509636573493481,156.69
183500800,20773,8833,700,29.84628110677004,0.2,0.9738636612892151,-0.008310630917549133,0.0084330095,-9.533454172313213,0.0003,0.10035228729248047,5312,-3.445300080784364e-05,0.8380952514708042,0.9513450339436531,163.11
183762944,20804,8833,701,29.32987122476101,0.2,0.976241946220398,-0.009775981307029724,0.00838591,-9.548568904399872,0.0003,0.10767745971679688,5320,0.0007460120191353781,0.846678679343313,0.9512203894555569,172.24
184025088,20835,8832,702,38.50097484519705,0.2,0.9772069454193115,-0.007807895541191101,0.00887789,-9.557349056005478,0.0003,0.09962606430053711,5328,-0.0001491681146035262,0.8338037612847984,0.9522458165884018,186.12
184287232,20866,8831,703,32.0963237503171,0.2,0.977625846862793,-0.009935691952705383,0.0112655945,-9.563384934077186,0.0003,0.10369873046875,5332,0.0015379571658928717,0.8806729146412441,0.9504847191274166,179.53
184549376,20898,8830,704,26.742590807676315,0.2,0.9776045083999634,-0.018465757369995117,0.008224338,-9.56553190201521,0.0003,0.10010576248168945,5340,-7.121221869965666e-05,0.8384157656691968,0.9515905268490314,156.93
184811520,20930,8829,705,31.470699328090994,0.2,0.9773475527763367,-0.008461467921733856,0.008661175,-9.56529501080513,0.0003,0.10396099090576172,5348,-5.043508781454875e-05,0.8765561962500215,0.9491088092327118,171.6
185073664,20962,8828,706,31.662253937749192,0.2,0.9752949476242065,-0.015908092260360718,0.0074918102,-9.55476799607277,0.0003,0.10937166213989258,5356,0.00011539131401150371,0.7996212714351714,0.9532504677772522,162.95
185335808,20994,8827,707,28.573610466122627,0.2,0.9745842218399048,-0.014300085604190826,0.009358395,-9.54641580581665,0.0003,0.10298013687133789,5364,-0.00027308117705615587,0.8351079039275646,0.9521034844219685,180.45
185597952,21027,8826,708,32.50760715693235,0.2,0.9754704236984253,-0.01062898337841034,0.0098648,-9.55144613981247,0.0003,0.1109013557434082,5372,0.00013323970256351458,0.8569394047372043,0.9509980008006096,178.9
185860096,21059,8825,709,31.537576041817665,0.2,0.9771116971969604,-0.0004289671778678894,0.008288022,-9.56564474850893,0.0003,0.10555124282836914,5380,0.00018710547465161653,0.8818388436920941,0.9493668898940086,169.83
186122240,21091,8824,710,34.717782696783544,0.2,0.9784893989562988,-0.012619182467460632,0.007004466,-9.574431255459785,0.0003,0.10267877578735352,5388,0.0001404674017067009,0.8459854335524142,0.9514692537486553,169.45
186384384,21123,8823,711,33.774248788952825,0.2,0.9804907441139221,-0.010065525770187378,0.007891681,-9.58918185532093,0.0003,0.10075235366821289,5396,0.00011761192217818461,0.8643346526660025,0.9491840042173862,176.3
186646528,21156,8822,712,34.2345715329051,0.2,0.9817461967468262,-0.010334499180316925,0.011215332,-9.600701667368412,0.0003,0.11058425903320312,5404,0.0002913283396992483,0.8615748891606927,0.9495306834578514,184.92
186908672,21188,8821,713,27.770746100842953,0.2,0.9812833070755005,-0.010401226580142975,0.0088675935,-9.603190623223782,0.0003,0.10801458358764648,5412,8.832700814309646e-05,0.8789285835810006,0.950332771986723,159.04
187170816,21220,8820,714,36.53777945905924,0.2,0.9814608693122864,-0.00836152583360672,0.008835089,-9.601821355521679,0.0003,0.10556173324584961,5420,-0.00043322462920514226,0.8072732896544039,0.9541466720402241,159.03
187432960,21253,8819,715,33.16802759684622,0.2,0.9813348650932312,-0.0068781375885009766,0.00909557,-9.598879233002663,0.0003,0.10544347763061523,5428,0.00016392427460232284,0.8868483728729188,0.948952492326498,195.98
187695104,21285,8818,716,33.777677267193795,0.2,0.9813643097877502,-0.015959084033966064,0.009510685,-9.60112139582634,0.0003,0.10891056060791016,5436,0.00023361877629213268,0.8332265075296164,0.9518522210419178,172.26
187957248,21316,8817,717,32.434716032147406,0.2,0.9821678400039673,-0.01782737672328949,0.0083432,-9.601825624704361,0.0003,0.11279869079589844,5444,-0.0002239854279650899,0.8321791524067521,0.951988834887743,178.43
188219392,21348,8816,718,35.71620218100026,0.2,0.9824963212013245,-0.013647712767124176,0.009083063,-9.606454208493233,0.0003,0.11792421340942383,5452,0.00032616429598419927,0.8525561294518411,0.9512022957205772,179.94
188481536,21380,8815,719,29.428067992925644,0.2,0.9834501147270203,-0.009138084948062897,0.009355962,-9.61417205631733,0.0003,0.11209726333618164,5460,-1.7578824554220773e-05,0.8863400178961456,0.9491389729082584,160.86
188743680,21412,8814,720,25.209218526333572,0.2,0.984298586845398,-0.009935475885868073,0.008622531,-9.618937879800797,0.0003,0.1086416244506836,5468,-7.756430341032683e-05,0.8851539720781147,0.9486684016883373,143.48
189005824,21443,8814,721,29.328352414108814,0.2,0.9843251705169678,-0.011816777288913727,0.008175406,-9.622354075312614,0.0003,0.1083517074584961,5476,0.00014704145087307552,0.8531076009385288,0.9510024562478065,158.1
189267968,21475,8813,722,35.827081348001954,0.2,0.9848915338516235,-0.011106632649898529,0.008511079,-9.625508427619934,0.0003,0.10825157165527344,5484,0.00016063209614003426,0.8768388913013041,0.9488922767341137,169.03
189530112,21507,8812,723,28.870481124445796,0.2,0.9854579567909241,-0.01248914748430252,0.00795522,-9.625891990959644,0.0003,0.10199260711669922,5492,7.003782184256124e-05,0.8810281688347459,0.9483168050646782,172.38
189792256,21539,8811,724,27.17474686384201,0.2,0.985535740852356,-0.008140310645103455,0.010153749,-9.626106433570385,0.0003,0.10241985321044922,5500,-9.133133016803185e-05,0.8625511038117111,0.9501623064279556,177.39
190054400,21570,8810,725,36.31167845636606,0.2,0.9847396016120911,-0.0073066651821136475,0.008235956,-9.624027535319328,0.0003,0.10783624649047852,5508,0.00022943721796764294,0.871918361634016,0.9499850794672966,178.91
190316544,21602,8810,726,32.39746685296297,0.2,0.9839425086975098,-0.006010070443153381,0.008715632,-9.620266661047935,0.0003,0.10101127624511719,5516,-1.2397620139381615e-05,0.9281808417290449,0.9473332166671753,179.85
190578688,21634,8809,727,35.61283217176795,0.2,0.9839141368865967,-0.002353079617023468,0.009175862,-9.617282249033451,0.0003,0.10095596313476562,5524,-8.861289779815706e-05,0.9211663850583136,0.948005884885788,163.15
190840832,21665,8808,728,37.51423649638891,0.2,0.9873048663139343,-0.0020328760147094727,0.009003485,-9.63663237541914,0.0003,0.10956048965454102,5532,0.0009745980146362854,0.9115094230510294,0.9480819515883923,183.51
191102976,21696,8807,729,32.09470266118646,0.2,0.987537145614624,-0.00015369802713394165,0.02439765,-9.644971466064453,0.0003,0.03292236328125,5533,0.002676086686551571,0.9443867444992066,0.9456833638250828,170.55
191365120,21728,8806,730,37.228427302092314,0.2,0.9887502193450928,-0.012992016971111298,0.009512209,-9.653240650892258,0.0003,0.10735893249511719,5541,0.0001494839630140632,0.8786984323523939,0.9491084069013596,171.34
191627264,21760,8806,731,37.047922131419185,0.2,0.9914454221725464,-0.003236547112464905,0.00837648,-9.671856686472893,0.0003,0.1051187515258789,5549,0.0004001417592007783,0.9139240756630898,0.9479183778166771,168.83
191889408,21792,8805,732,29.09815380215645,0.2,0.9928229451179504,-0.0036804452538490295,0.008197632,-9.682914204895496,0.0003,0.09494781494140625,5557,5.7902400385501096e-05,0.9071039212867618,0.9477326460182667,162.33
192151552,21824,8804,733,38.91290393888951,0.2,0.9943253397941589,-0.008609689772129059,0.009312678,-9.692626558244228,0.0003,0.10831212997436523,5565,0.000328043187437288,0.9239034685306251,0.9459340125322342,180.6
192413696,21857,8803,734,28.704430969655515,0.2,0.9952459931373596,-0.0165717750787735,0.008581046,-9.703166455030441,0.0003,0.11948728561401367,5573,0.0005461736682264018,0.9041252732276917,0.9475850164890289,163.52
192675840,21888,8802,735,35.515428608059885,0.2,0.996920108795166,0.0008391216397285461,0.009404724,-9.71218191087246,0.0003,0.11011934280395508,5581,-8.811905809125165e-05,0.941329977940768,0.9458369500935078,164.94
192937984,21920,8801,736,30.861782277524473,0.2,0.9977968335151672,-0.005054362118244171,0.011260996,-9.720606990158558,0.0003,0.1138467788696289,5589,-0.00010846260329344659,0.945805471856147,0.9459207393229008,155.67
193200128,21952,8800,737,29.669902946949005,0.2,0.997966468334198,0.001605696976184845,0.009207955,-9.725327670574188,0.0003,0.10893106460571289,5597,0.0001931682327267481,0.9482612255960703,0.9459131956100464,177.13
193462272,21985,8799,738,36.370128125399354,0.2,0.9985308647155762,-0.011861823499202728,0.009381784,-9.726568579673767,0.0003,0.1062922477722168,5605,-0.0002587329408925143,0.859752228949219,0.9506443254649639,184.29
193724416,22016,8798,739,28.736183157861234,0.2,0.9981807470321655,-0.014053016901016235,0.009450244,-9.730133078992367,0.0003,0.10952425003051758,5613,-0.0001888812812467222,0.866794471628964,0.9503311179578304,159.58
193986560,22049,8797,740,25.254761969819665,0.2,0.998899519443512,0.0010727941989898682,0.008882642,-9.731854110956192,0.0003,0.10337018966674805,5621,-5.704419982066611e-05,0.9228530437685549,0.9467774890363216,155.44
194248704,22081,8797,741,34.786587177366016,0.2,0.9979832768440247,-0.0016732066869735718,0.009171801,-9.729653507471085,0.0003,0.1109476089477539,5629,-0.00024554057699788245,0.895508075132966,0.9481324478983879,179.69
194510848,22113,8795,742,38.58352640271187,0.2,0.9973786473274231,-0.010839462280273438,0.007719056,-9.72432141751051,0.0003,0.10271167755126953,5637,-0.00046489139367622556,0.8911257623694837,0.9481134600937366,183.23
194772992,22145,8794,743,30.36057263314724,0.2,0.9974087476730347,-0.011639595031738281,0.010115074,-9.7233617156744,0.0003,0.1069493293762207,5645,-0.0001922212281897373,0.9030856895260513,0.9474516771733761,166.14
195035136,22178,8794,744,38.01095266371966,0.2,0.9989643096923828,-0.0004040747880935669,0.009671869,-9.734256863594055,0.0003,0.10525703430175781,5653,0.00044715691092278576,0.9445332200266421,0.9437496475875378,178.12
195297280,22209,8793,745,37.24807726189494,0.2,0.9981021881103516,-0.0068838149309158325,0.008018752,-9.734887428581715,0.0003,0.10471630096435547,5661,-0.0007747670265416673,0.8777690269052982,0.9486498534679413,185.61
195559424,22242,8792,746,36.80723819628358,0.2,0.9998401403427124,-0.014523044228553772,0.0086574005,-9.739680036902428,0.0003,0.1000509262084961,5669,0.00011801408072642516,0.8640414113178849,0.9486521296203136,165.17
195821568,22274,8791,747,34.33718338251114,0.2,1.0003184080123901,-0.011162273585796356,0.008715073,-9.74641216546297,0.0003,0.10254335403442383,5677,-0.0001677694531281304,0.909642918035388,0.9469130821526051,164.7
196083712,22305,8790,748,36.506467038989065,0.2,0.9996359944343567,-0.00652708113193512,0.008561347,-9.741960927844048,0.0003,0.09898138046264648,5685,-0.0007222976610137266,0.9424108881503344,0.9448534250259399,163.94
196345856,22337,8789,749,46.740029084980485,0.2,0.9992802739143372,-0.004203334450721741,0.008819411,-9.739277496933937,0.0003,0.10585212707519531,5693,9.40055997489253e-05,0.9298393707722425,0.9456326737999916,191.09
196608000,22369,8789,750,32.16621249467134,0.2,0.9994429349899292,-0.011561967432498932,0.009061849,-9.740224540233612,0.0003,0.10152769088745117,5701,-0.0002741083790169796,0.8959139245562255,0.9482951387763023,168.71
196870144,22400,8788,751,30.333724575042723,0.2,1.0014480352401733,-0.006753511726856232,0.008822875,-9.75099402666092,0.0003,0.10273981094360352,5709,-0.00035426627755441586,0.9550225408747792,0.9457990936934948,172.85
197132288,22432,8787,752,33.27272001802921,0.2,1.0023101568222046,-0.0045146644115448,0.008402314,-9.756325967609882,0.0003,0.10092782974243164,5717,-0.0005634724084302434,0.966744348872453,0.9447040818631649,160.09
197394432,22463,8787,753,35.380207287073134,0.2,1.0047467947006226,0.0014633461833000183,0.008520702,-9.768914952874184,0.0003,0.10654354095458984,5725,-3.859599428324145e-05,0.948289496358484,0.9457531422376633,159.38
197656576,22494,8786,754,39.490491075217726,0.2,1.0041735172271729,-0.014998473227024078,0.007927598,-9.769781343638897,0.0003,0.09539556503295898,5733,-0.00040086543276629527,0.8836567373946309,0.9488222040235996,178.74
197918720,22525,8786,755,44.21181632757187,0.2,1.0050451755523682,-0.011198341846466064,0.010487139,-9.771626688539982,0.0003,0.11240911483764648,5741,5.8307385643274756e-05,0.9272673092782497,0.9475498795509338,171.33
198180864,22556,8785,756,40.33376464486122,0.2,1.0042051076889038,-0.0006685703992843628,0.01017929,-9.77142859250307,0.0003,0.10863256454467773,5749,0.00021002609446441056,0.9564231485128403,0.9455184377729893,190.3
198443008,22588,8785,757,32.44639865115285,0.2,1.0034849643707275,2.4877488613128662e-05,0.007982064,-9.763654090464115,0.0003,0.09695291519165039,5757,-0.0003116770308224659,0.9628250054083765,0.9449591115117073,163.22
198705152,22619,8784,758,36.31918587222695,0.2,1.002301812171936,-0.010942965745925903,0.009363023,-9.756882220506668,0.0003,0.10686540603637695,5765,-0.00021928684964223066,0.9041458880528808,0.9481307417154312,166.7
198967296,22651,8783,759,41.86241614164785,0.2,1.0030145645141602,-0.007908783853054047,0.0077163507,-9.756321005523205,0.0003,0.10079479217529297,5773,1.9720302589121275e-05,0.9182197377085686,0.9473822489380836,185.15
199229440,22682,8783,760,32.25729068592191,0.2,1.003190517425537,-0.0036505386233329773,0.007625013,-9.75589443743229,0.0003,0.1045079231262207,5781,0.00014791305511607789,0.9366107271052897,0.9464588388800621,167.83
199491584,22715,8782,761,46.621874235868454,0.2,1.0049504041671753,-0.008473150432109833,0.007668118,-9.762511156499386,0.0003,0.09214448928833008,5789,-0.00021164704139664536,0.9407346406951547,0.9457711689174175,180.98
199753728,22747,8781,762,39.008354006670416,0.2,1.0053057670593262,-0.0022869333624839783,0.0075347563,-9.76858375966549,0.0003,0.10171365737915039,5797,0.0001119853859563591,0.9403303349390626,0.9443037807941437,171.26
200015872,22779,8780,763,35.21032394019887,0.2,1.0064456462860107,-0.004965953528881073,0.009092088,-9.771687604486942,0.0003,0.10956096649169922,5805,0.00014872083829686744,0.8626350900158286,0.9478990212082863,165.64
200278016,22812,8779,764,39.50372641980648,0.2,1.0040504932403564,-0.008502677083015442,0.007569561,-9.762924686074257,0.0003,0.10278940200805664,5813,-0.0004995860435883515,0.9252005405724049,0.9449061937630177,175.61
200540160,22844,8778,765,34.485223183631895,0.2,1.0050619840621948,-0.011199362576007843,0.008578328,-9.760647311806679,0.0003,0.1085824966430664,5821,8.867686574376421e-05,0.8889577151276171,0.9468780420720577,173.16
200802304,22877,8777,766,28.319660090208053,0.2,1.0073379278182983,0.003931604325771332,0.009648788,-9.77414295077324,0.0003,0.10772705078125,5829,-6.421419175239862e-05,0.9330661743879318,0.9441261850297451,175.22
201064448,22909,8776,767,38.51590437754989,0.2,1.0067490339279175,-0.008153222501277924,0.009206389,-9.776000015437603,0.0003,0.10575675964355469,5837,-0.00043748722282543895,0.8836834449321032,0.9471412859857082,175.64
201326592,22942,8775,768,37.23143533051014,0.2,1.0057282447814941,-0.006766848266124725,0.008752348,-9.76730576902628,0.0003,0.10424280166625977,5845,-0.0006365855565491074,0.9529912127181888,0.94307991117239,174.2
