time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_range,train/approx_kl,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
164364288,10037,627,16375,0.0845928022172302,0.17970845103263855,0.2,0.19292718,0.21190088987350464,3940,0.33758544921875,0.0003,0.01886063814163208,0.006079912884160876,0.998402327299118,193.02,0.49362979106605054
164626432,10036,628,16402,0.08598903461825103,0.18288269639015198,0.2,0.24178089,0.21194149553775787,3941,0.344207763671875,0.0003,0.3850281238555908,0.007526465458795428,0.9971639513969421,187.96,0.43187868252629413
164888576,10036,629,16428,0.07945575495250523,0.17082883417606354,0.2,0.17628244,0.21198979020118713,3942,0.341339111328125,0.0003,0.4394797682762146,0.013926506508141756,0.9957611858844757,190.33,0.36067881469381974
165150720,10036,630,16455,0.0833069325890392,0.17732685804367065,0.2,0.19804168,0.21203972399234772,3943,0.342864990234375,0.0003,0.3512479066848755,0.007781820837408304,0.9942046403884888,204.91,0.414430618500337
165412864,10035,631,16482,0.07417641626670957,0.1602315455675125,0.2,0.18117864,0.2120916098356247,3944,0.3419189453125,0.0003,0.2076129913330078,0.01321275532245636,0.9925814568996429,213.93,0.3372690008743666
165675008,10035,632,16509,0.05514911224599928,0.12108729779720306,0.2,0.09991333,0.21214772760868073,3945,0.32086181640625,0.0003,0.0822257399559021,0.00811666646040976,0.9908409714698792,217.89,0.21980592869454996
165937152,10034,633,16536,0.07243287120945752,0.15573737025260925,0.2,0.16354567,0.2122027724981308,3946,0.341461181640625,0.0003,-0.08142530918121338,0.007512931013479829,0.9890504479408264,212.5,0.20638242052285932
166199296,10034,634,16563,0.08250029536429793,0.17533119022846222,0.2,0.21857628,0.21225683391094208,3947,0.364227294921875,0.0003,0.08120906352996826,0.005068094469606876,0.9873023331165314,218.85,0.16556090453173966
166461440,10033,635,16590,0.08703760808566585,0.18491344153881073,0.2,0.246624,0.21230879426002502,3948,0.37469482421875,0.0003,0.18818306922912598,0.007400445640087128,0.985591858625412,224.2,0.13103849319275468
166723584,10033,636,16617,0.08140594465658069,0.1731523871421814,0.2,0.1478786,0.2123619168996811,3949,0.363555908203125,0.0003,0.11967700719833374,0.005547198932617903,0.9838823974132538,233.97,0.13096130675257883
166985728,10032,637,16643,0.06838482711464167,0.14746323227882385,0.2,0.13989091,0.2124137282371521,3950,0.354248046875,0.0003,-0.1481935977935791,0.006557671586051583,0.9821749329566956,218.72,0.097718280965928
167247872,10032,638,16670,0.07532194699160755,0.1611877977848053,0.2,0.21962634,0.2124634087085724,3951,0.364501953125,0.0003,-0.7575603723526001,0.006559518165886402,0.9805134236812592,233.65,0.03302909927908331
167510016,10032,639,16696,0.1136823846027255,0.23783473670482635,0.2,0.33609432,0.21251079440116882,3952,0.376068115234375,0.0003,-0.8155677318572998,0.007241171086207032,0.9789121747016907,235.1,0.012273847359465436
167772160,10032,640,16722,0.15378884045640007,0.31815415620803833,0.2,0.49710596,0.2125537097454071,3953,0.386749267578125,0.0003,-0.5591579675674438,0.007402165327221155,0.9774174392223358,233.29,-0.0006058108439901844
168034304,10032,641,16748,0.11762560694478452,0.24578924477100372,0.2,0.5438163,0.2125934213399887,3954,0.391265869140625,0.0003,-0.32771944999694824,0.007181288441643119,0.9760419726371765,230.3,-0.039025917986873535
168296448,10033,642,16774,0.1189140984788537,0.24836765229701996,0.2,0.6653044,0.2126333862543106,3955,0.390045166015625,0.0003,-0.07353055477142334,0.00644000805914402,0.9747150540351868,238.62,-0.02093395942123607
168558592,10033,643,16800,0.1257436872110702,0.26174405217170715,0.2,0.6040993,0.21267232298851013,3956,0.389373779296875,0.0003,-0.10931718349456787,0.005296346731483936,0.9733897149562836,237.5,-0.049378552444977686
168820736,10033,644,16825,0.17043980560265481,0.3511178195476532,0.2,0.7479813,0.2127116173505783,3957,0.37030029296875,0.0003,-0.15645956993103027,0.00551066966727376,0.972070187330246,218.82,-0.09202275566058234
169082880,10033,645,16851,0.11223267985042185,0.23481492698192596,0.2,0.6809504,0.21274982392787933,3958,0.353729248046875,0.0003,-0.2417590618133545,0.005988354794681072,0.9707755148410797,222.18,-0.13590039565926418
169345024,10033,646,16877,0.137979349703528,0.2866397202014923,0.2,0.71030724,0.21278883516788483,3959,0.36358642578125,0.0003,-0.3317756652832031,0.008218411821871996,0.9694850444793701,221.66,-0.1375420253071934
169607168,10034,647,16902,0.10710824280977249,0.2246689647436142,0.2,0.63433576,0.21282747387886047,3960,0.363037109375,0.0003,-0.44562363624572754,0.0068659731186926365,0.9681830704212189,206.65,-0.1583286675962154
169869312,10034,648,16927,0.11493933759629726,0.24025167524814606,0.2,0.55170035,0.21286724507808685,3961,0.361907958984375,0.0003,-0.31613779067993164,0.006815475877374411,0.9668693244457245,208.95,-0.14631753510562703
170131456,10035,649,16952,0.10976707315421663,0.22974641621112823,0.2,0.48402387,0.21290665864944458,3962,0.3902587890625,0.0003,-0.37297511100769043,0.005394862033426762,0.9655397236347198,207.97,-0.16768261841614732
170393600,10035,650,16978,0.0994695404660888,0.20916056632995605,0.2,0.42439452,0.21294410526752472,3963,0.39697265625,0.0003,-0.18459665775299072,0.005698392167687416,0.9642401039600372,212.91,-0.11076301449909806
170655744,10036,651,17004,0.09848607378080487,0.20706629753112793,0.2,0.35412186,0.21298249065876007,3964,0.391448974609375,0.0003,-0.1462918519973755,0.0046133315190672874,0.962958574295044,228.06,-0.18114697575569152
170917888,10036,652,17030,0.09033774794079363,0.19079546630382538,0.2,0.39642814,0.21301814913749695,3965,0.3824462890625,0.0003,-0.1492244005203247,0.004805807722732425,0.961704283952713,231.35,-0.14894195206463337
171180032,10036,653,17056,0.12490499066188931,0.25994834303855896,0.2,0.587775,0.21305392682552338,3966,0.38238525390625,0.0003,-0.17598474025726318,0.004965807776898146,0.9604881405830383,226.32,-0.10748400619253516
171442176,10036,654,17082,0.09340403520036489,0.19725151360034943,0.2,0.57571626,0.2130863070487976,3967,0.369537353515625,0.0003,-0.20414841175079346,0.006975882221013308,0.9593249559402466,229.55,-0.11921046080417
171704320,10035,655,17109,0.10794040258042514,0.2263081669807434,0.2,0.7600559,0.21311603486537933,3968,0.378875732421875,0.0003,-0.235947847366333,0.00788152776658535,0.9582663476467133,234.66,-0.16689557828940452
171966464,10035,656,17135,0.1403619064949453,0.2909718155860901,0.2,0.8499789,0.21314778923988342,3969,0.383056640625,0.0003,-0.23090875148773193,0.00625950749963522,0.9572272300720215,239.79,-0.15042825600132345
172228608,10034,657,17163,0.1362782047362998,0.28331294655799866,0.2,1.5630091,0.2131793200969696,3970,0.39471435546875,0.0003,-0.3571051359176636,0.009056054754182696,0.9561609327793121,244.77,-0.11515257205930539
172490752,10034,658,17190,0.12083921360317618,0.2551333010196686,0.2,3.2192972,0.21321028470993042,3971,0.409576416015625,0.0003,-0.46979033946990967,0.025134022813290358,0.9551106989383698,246.13,-0.09222718606237322
172752896,10034,659,17216,0.15615093137603253,0.33144834637641907,0.2,6.2088666,0.21323981881141663,3972,0.42205810546875,0.0003,-0.6247018575668335,0.0550581980496645,0.954096108675003,241.4,-0.050651318533346056
173015040,10033,660,17243,0.1438112075557001,0.31134867668151855,0.2,11.2718525,0.21326996386051178,3973,0.42254638671875,0.0003,-0.38946449756622314,0.07861080206930637,0.9530980885028839,236.15,-0.14424321737140416
173277184,10033,661,17270,0.17098845611326396,0.3559778928756714,0.2,17.491093,0.21329817175865173,3974,0.414337158203125,0.0003,0.029226839542388916,0.03191512357443571,0.952124297618866,237.26,-0.20768041387200356
173539328,10031,662,17298,0.06586972530931234,0.3035576343536377,0.2,31.183012,0.21332530677318573,3975,0.404937744140625,0.0003,0.25343143939971924,0.8476474285125732,0.9512008726596832,236.03,-0.438787130266428
173801472,10032,663,17323,0.21897301054559648,0.5764316320419312,0.2,29.959885,0.2133505791425705,3976,0.39202880859375,0.0003,-0.11931848526000977,0.7586818113923073,0.9503254294395447,235.65,-0.4546739688515663
174063616,10033,664,17348,0.023276898777112365,0.06826554238796234,0.2,29.718567,0.213373601436615,3977,0.387359619140625,0.0003,0.45150989294052124,0.1441665254533291,0.9495189189910889,233.23,-0.722019313275814
174325760,10034,665,17372,0.09544587490381673,0.2671607732772827,0.2,32.15543,0.21339458227157593,3978,0.383331298828125,0.0003,0.7276411950588226,0.3479513768106699,0.9487838745117188,232.99,-1.1299174749851226
174587904,10035,666,17396,0.20354349364060909,0.4780619144439697,0.2,37.384434,0.21341495215892792,3979,0.383331298828125,0.0003,0.09111398458480835,0.3645525127649307,0.9480940997600555,234.75,-1.3115980273485184
174850048,10036,667,17420,0.03516244428465143,0.2537957429885864,0.2,23.860966,0.21343763172626495,3980,0.368377685546875,0.0003,0.7175668179988861,0.9174057096242905,0.9473774433135986,236.45,-1.5632616228237748
175112192,10038,668,17444,0.21050073046353646,0.4897232949733734,0.2,29.630524,0.21345892548561096,3981,0.3680419921875,0.0003,0.08047431707382202,0.419632151722908,0.9466448426246643,230.59,-1.550343241095543
175374336,10039,669,17468,0.23435256991069764,0.5112950801849365,0.2,34.692005,0.21347902715206146,3982,0.362548828125,0.0003,-0.06772136688232422,0.3402995467185974,0.9459573924541473,206.46,-1.784461603164673
175636480,10040,670,17493,0.12065927358344197,0.33730512857437134,0.2,25.962593,0.21349798142910004,3983,0.3492431640625,0.0003,0.6600646078586578,0.45099085196852684,0.945308655500412,223.77,-1.9457443523406983
175898624,10041,671,17516,-0.010087517788633704,-0.0036760419607162476,0.2,29.133995,0.21351590752601624,3984,0.3446044921875,0.0003,0.6120801270008087,0.15310532599687576,0.9446959793567657,227.19,-1.915807916969061
176160768,10042,672,17541,0.030326396226882935,0.1317165642976761,0.2,15.527349,0.21353289484977722,3985,0.333831787109375,0.0003,0.7085068821907043,0.3416071869432926,0.9441175758838654,224.16,-2.149453508853912
176422912,10043,673,17565,0.18144194153137505,0.3865205645561218,0.2,18.722387,0.2135484367609024,3986,0.322052001953125,0.0003,0.21064209938049316,0.13720238208770752,0.9435782134532928,220.23,-1.9654551646113396
176685056,10044,674,17590,0.18097439920529723,0.38579222559928894,0.2,16.98367,0.2135627716779709,3987,0.3138427734375,0.0003,0.23087257146835327,0.14098936319351196,0.9430822730064392,216.04,-2.0110887449979784
176947200,10045,675,17614,0.0955092910444364,0.22377526760101318,0.2,10.65901,0.2135760635137558,3988,0.305694580078125,0.0003,0.6401925981044769,0.1466811839491129,0.9426262080669403,195.94,-2.3011650198698046
177209344,10046,676,17638,0.010400578030385077,0.03532535210251808,0.2,16.551521,0.2135881781578064,3989,0.3104248046875,0.0003,0.7068405747413635,0.08044969849288464,0.9422070384025574,220.21,-2.4429963994026185
177471488,10047,677,17663,0.05423392532975413,0.16214288771152496,0.2,15.062251,0.2135995328426361,3990,0.308868408203125,0.0003,0.7256408631801605,0.256379172205925,0.9418176710605621,219.07,-2.737049824297428
177733632,10047,678,17688,0.16193891526199877,0.3571026027202606,0.2,21.370367,0.21361033618450165,3991,0.306060791015625,0.0003,0.4361603856086731,0.1848789006471634,0.9414499998092651,205.02,-2.750411044806242
177995776,10048,679,17714,0.17166425404138863,0.38008278608322144,0.2,11.612632,0.21362124383449554,3992,0.286529541015625,0.0003,0.3810380697250366,0.22974491119384766,0.9410907328128815,208.61,-2.7224998512119054
178257920,10048,680,17739,0.03626971796620637,0.11057110875844955,0.2,6.5379696,0.2136325240135193,3993,0.2696533203125,0.0003,0.72813481092453,0.1764136739075184,0.9407236278057098,220.37,-2.9003259918838737
178520064,10048,681,17765,-0.011795241618528962,-0.0028028935194015503,0.2,4.6027822,0.21364346146583557,3994,0.254669189453125,0.0003,0.6934024095535278,0.11345672607421875,0.9403557479381561,213.15,-2.769088021796197
178782208,10048,682,17792,-0.025822165422141552,-0.03244118392467499,0.2,8.98834,0.21365395188331604,3995,0.240966796875,0.0003,0.6728269755840302,0.10861996561288834,0.9399993419647217,230.66,-2.5447109289467336
179044352,10047,683,17819,-0.0009883693419396877,0.06094631180167198,0.2,13.48332,0.2136663794517517,3996,0.25128173828125,0.0003,0.7257616817951202,0.2961713559925556,0.9396131038665771,221.83,-2.4356121511571107
179306496,10046,684,17847,0.15307862136978656,0.34239426255226135,0.2,14.214257,0.21367795765399933,3997,0.222198486328125,0.0003,0.5069689154624939,0.20786285400390625,0.9392058551311493,236.43,-1.8937001156853512
179568640,10045,685,17875,0.1465645048301667,0.31136056780815125,0.2,12.21682,0.21368902921676636,3998,0.19403076171875,0.0003,0.44773435592651367,0.12678167968988419,0.9388217628002167,239.99,-1.069473731815815
179830784,10043,686,17904,0.09342073905281723,0.20291243493556976,0.2,8.899291,0.21369901299476624,3999,0.15985107421875,0.0003,0.5046030580997467,0.07565352320671082,0.9384629726409912,242.56,-0.502547201323323
180092928,10042,687,17933,0.021744215860962868,0.05987557768821716,0.2,5.2407575,0.2137078493833542,4000,0.155029296875,0.0003,0.5290539562702179,0.06101570650935173,0.9381375312805176,245.56,-0.4973441545292735
180355072,10040,688,17962,-0.006173683679662645,0.003500908613204956,0.2,3.415291,0.21371597051620483,4001,0.139862060546875,0.0003,0.4121687412261963,0.053705284371972084,0.9378437101840973,246.16,-0.26517097658943384
180617216,10039,689,17991,-0.01048274093773216,-0.006497836206108332,0.2,1.8835285,0.213724285364151,4002,0.125335693359375,0.0003,0.33706265687942505,0.048990748822689056,0.9375615119934082,246.98,0.187944086776115
180879360,10037,690,18020,-0.006654666271060705,0.0008671581745147705,0.2,1.6744707,0.21373243629932404,4003,0.11956787109375,0.0003,0.34913378953933716,0.0494145005941391,0.9372792541980743,248.54,0.3402553179906681
181141504,10035,691,18049,-0.010875643463805318,-0.008419228717684746,0.2,0.6146021,0.21374066174030304,4004,0.109039306640625,0.0003,0.3356283903121948,0.04410254955291748,0.9370009303092957,248.94,-0.02082504066871479
181403648,10033,692,18079,-0.006146978470496833,0.0016907434910535812,0.2,0.5255635,0.21374934911727905,4005,0.115966796875,0.0003,0.4165685772895813,0.049502115696668625,0.9367171823978424,247.41,-0.2821524609066546
181665792,10031,693,18108,-0.0039739543572068214,0.006130086723715067,0.2,0.8104826,0.21375901997089386,4006,0.1119384765625,0.0003,0.47069764137268066,0.04859744757413864,0.9364096224308014,246.59,-0.07203487530350686
181927936,10029,694,18138,0.0070247885305434465,0.028325099498033524,0.2,1.794975,0.21376773715019226,4007,0.146148681640625,0.0003,0.5111643075942993,0.04769784212112427,0.9360987544059753,244.24,-0.33885620450600984
182190080,10027,695,18168,0.02495965699199587,0.06569705903530121,0.2,2.2982738,0.2137780338525772,4008,0.144256591796875,0.0003,0.5341560244560242,0.06191679276525974,0.9357750117778778,246.59,-0.3250692291953601
182452224,10025,696,18198,0.05212819518055767,0.12131339311599731,0.2,1.1316493,0.21378813683986664,4009,0.126220703125,0.0003,0.5208435356616974,0.07065051794052124,0.9354281425476074,246.9,-0.4765761478058994
182714368,10023,697,18228,0.05395039723953232,0.12557896971702576,0.2,1.3173091,0.21379981935024261,4010,0.119415283203125,0.0003,0.5236494839191437,0.08711639791727066,0.9350626170635223,236.2,-0.9619538911990821
182976512,10021,698,18259,0.04955221444834024,0.11803261935710907,0.2,1.5184722,0.21381141245365143,4011,0.12042236328125,0.0003,0.5288934707641602,0.09411243349313736,0.9346775710582733,231.46,-0.9838560286723077
183238656,10018,699,18289,0.033437369391322136,0.08738893270492554,0.2,3.1068826,0.21382267773151398,4012,0.117584228515625,0.0003,0.5473139584064484,0.11993877589702606,0.9343011379241943,232.45,-1.1287699310353492
183500800,10016,700,18320,0.016472872346639633,0.05590827763080597,0.2,3.9130726,0.2138349562883377,4013,0.1217041015625,0.0003,0.5569204092025757,0.13636838644742966,0.9339153170585632,236.99,-1.5677332207653671
183762944,10013,701,18350,0.0035651676007546484,0.031681060791015625,0.2,1.6987076,0.21384792029857635,4014,0.12823486328125,0.0003,0.5760369002819061,0.15171388536691666,0.9335028231143951,235.01,-1.4793989441078157
184025088,10011,702,18381,0.006373537937179208,0.04214496910572052,0.2,2.781457,0.2138618528842926,4015,0.14532470703125,0.0003,0.5977872014045715,0.2024422287940979,0.9330634772777557,225.94,-3.1153487363271415
184287232,10009,703,18412,0.04378646955592558,0.11818365752696991,0.2,2.9111147,0.21387644112110138,4016,0.164520263671875,0.0003,0.6027610003948212,0.22860971093177795,0.9325979053974152,237.26,-4.148494815118611
184549376,10006,704,18442,0.0692163888597861,0.16834445297718048,0.2,4.296801,0.2138907015323639,4017,0.17755126953125,0.0003,0.6133849024772644,0.22840474545955658,0.9321291446685791,236.01,-3.4992538019642234
184811520,10004,705,18473,0.02795285463798791,0.08643249422311783,0.2,4.1934814,0.21390540897846222,4018,0.224822998046875,0.0003,0.6612962484359741,0.21667609363794327,0.931663990020752,231.4,-3.958284131400287
185073664,10001,706,18504,0.007749729265924543,0.10341721028089523,0.2,2.9046474,0.2139221727848053,4019,0.23248291015625,0.0003,0.7047580480575562,0.5121056884527206,0.9311626255512238,233.68,-4.2839895758591595
185335808,9999,707,18534,0.12088060809765011,0.29256245493888855,0.2,3.2273264,0.21393927931785583,4020,0.20404052734375,0.0003,0.6108179688453674,0.3914170116186142,0.9306213855743408,223.93,-3.8398980582132936
185597952,9997,708,18565,0.010647424904163927,0.057525910437107086,0.2,4.34438,0.21395640075206757,4021,0.1785888671875,0.0003,0.7662146538496017,0.2320348620414734,0.9300687909126282,220.86,-4.016025268193334
185860096,9994,709,18595,-0.008308530319482088,0.010231551714241505,0.2,6.0228105,0.2139732539653778,4022,0.164642333984375,0.0003,0.800301805138588,0.17902879416942596,0.9295170903205872,222.13,-3.8315295573603363
186122240,9992,710,18625,0.016520203556865454,0.11266922950744629,0.2,5.841484,0.21398936212062836,4023,0.170074462890625,0.0003,0.8323289304971695,0.42428094148635864,0.928978443145752,217.28,-4.069012001045048
186384384,9990,711,18655,0.12572838983032852,0.2876453995704651,0.2,6.245862,0.21400506794452667,4024,0.169677734375,0.0003,0.7614807635545731,0.26668302714824677,0.9284558296203613,228.8,-3.853625951688737
186646528,9988,712,18686,0.030214617145247757,0.08646638691425323,0.2,4.453221,0.21402236819267273,4025,0.184967041015625,0.0003,0.8513486385345459,0.14399617910385132,0.9279174506664276,227.99,-4.353868721229955
186908672,9986,713,18716,-0.0032528238371014595,0.017088308930397034,0.2,9.028124,0.2140396386384964,4026,0.200714111328125,0.0003,0.8592323809862137,0.13265306502580643,0.9273550808429718,227.0,-3.3855011140799616
187170816,9984,714,18746,0.021232601022347808,0.06509619206190109,0.2,14.664621,0.2140563428401947,4027,0.195465087890625,0.0003,0.8434220403432846,0.12458178400993347,0.9268003404140472,223.02,-3.8183628980070354
187432960,9982,715,18776,0.04192161955870688,0.11534439027309418,0.2,11.767602,0.21407322585582733,4028,0.203643798828125,0.0003,0.8060379177331924,0.17452213913202286,0.926253080368042,235.39,-3.56864034447819
187695104,9980,716,18806,-0.009640155360102654,0.002557549625635147,0.2,7.216879,0.2140902876853943,4029,0.199127197265625,0.0003,0.7355606853961945,0.13005372881889343,0.9257060587406158,237.98,-3.175998269142583
187957248,9978,717,18836,0.014258215902373195,0.053392961621284485,0.2,2.830194,0.21410737931728363,4030,0.233551025390625,0.0003,0.6631292998790741,0.14727796614170074,0.9251575171947479,238.54,-1.9716252744104714
188219392,9976,718,18866,0.029071377008222044,0.08031554520130157,0.2,2.4070482,0.2141248881816864,4031,0.220703125,0.0003,0.4135444164276123,0.1412801295518875,0.9246006906032562,241.32,-1.2489568549022079
188481536,9974,719,18896,0.01827969984151423,0.05740475654602051,0.2,0.5125617,0.21414396166801453,4032,0.21185302734375,0.0003,0.041087567806243896,0.12718744575977325,0.9240122437477112,236.19,-0.8641424808744341
188743680,9972,720,18926,0.01702473242767155,0.05168921872973442,0.2,0.45585343,0.21416321396827698,4033,0.24853515625,0.0003,-0.005443692207336426,0.09974464029073715,0.9233974814414978,243.26,-0.6012812697968911
189005824,9970,721,18956,0.022978355060331523,0.060866668820381165,0.2,0.4193227,0.2141818106174469,4034,0.2833251953125,0.0003,-0.030727744102478027,0.07186440378427505,0.9227968752384186,235.82,-0.2019259998202324
189267968,9969,722,18985,0.03112910396885127,0.07608196884393692,0.2,0.28037155,0.21419693529605865,4035,0.31939697265625,0.0003,0.009130418300628662,0.05370084568858147,0.9222662150859833,247.86,-0.40616111787036063
189530112,9967,723,19014,0.027255072025582194,0.06838713586330414,0.2,0.17420022,0.21421445906162262,4036,0.30316162109375,0.0003,0.15461581945419312,0.04582509584724903,0.921750009059906,245.05,-0.6108248576894403
189792256,9966,724,19043,0.030824746936559677,0.07539500296115875,0.2,0.2861584,0.2142302691936493,4037,0.29815673828125,0.0003,0.1655670404434204,0.04326384700834751,0.9212214052677155,247.09,-0.6856160602718592
190054400,9965,725,19071,0.032516734674572945,0.07838563621044159,0.2,0.13242894,0.21424594521522522,4038,0.320098876953125,0.0003,0.11114436388015747,0.039324844256043434,0.9207169413566589,250.0,-0.3717842723056674
190316544,9963,726,19100,0.048230029409751296,0.10921339690685272,0.2,0.20070393,0.21426208317279816,4039,0.357269287109375,0.0003,0.10497391223907471,0.03532209247350693,0.9201927185058594,241.68,-0.4359767459332943
190578688,9962,727,19129,0.05777916498482227,0.12748198211193085,0.2,0.16474213,0.2142792046070099,4040,0.370025634765625,0.0003,0.19822323322296143,0.029909595847129822,0.919646829366684,246.14,-0.6189893592894077
190840832,9961,728,19158,0.0582222591037862,0.12777842581272125,0.2,0.17886811,0.2142980694770813,4041,0.3790283203125,0.0003,0.32511281967163086,0.026107145473361015,0.9190627336502075,242.02,-0.4331762820482254
191102976,9960,729,19186,0.05953212804161012,0.13064002990722656,0.2,0.21514165,0.214316725730896,4042,0.386322021484375,0.0003,0.3367847800254822,0.02441067062318325,0.9184485375881195,240.58,-0.48614724636077883
191365120,9958,730,19215,0.06017409451305866,0.1318238079547882,0.2,0.2446427,0.2143365740776062,4043,0.39337158203125,0.0003,0.3427770137786865,0.02066715434193611,0.9178169369697571,244.35,-0.4469463086873293
191627264,9957,731,19244,0.06320003001019359,0.13824070990085602,0.2,0.26948822,0.21435540914535522,4044,0.41314697265625,0.0003,0.30489665269851685,0.021391410380601883,0.9171846508979797,240.59,-0.3187741528823972
191889408,9956,732,19273,0.07303614867851138,0.1573895812034607,0.2,0.28037155,0.21437588334083557,4045,0.417694091796875,0.0003,0.03130286931991577,0.01839275937527418,0.9165440201759338,242.15,-0.3054380341246724
192151552,9955,733,19301,0.08254633645992726,0.17592483758926392,0.2,0.29168594,0.21439601480960846,4046,0.426788330078125,0.0003,-0.04341399669647217,0.017181615345180035,0.9158759117126465,242.01,-0.25319884717464447
192413696,9953,734,19330,0.08639307034900412,0.18337604403495789,0.2,0.3500011,0.21441733837127686,4047,0.43121337890625,0.0003,-0.027240633964538574,0.015422801487147808,0.9151895046234131,242.09,-0.2616631131619215
192675840,9953,735,19358,0.07412283681333065,0.15940162539482117,0.2,0.41533938,0.214440256357193,4048,0.431915283203125,0.0003,0.41405582427978516,0.018705865368247032,0.914458304643631,241.32,-0.29331205509603026
192937984,9951,736,19386,0.06523820012807846,0.14288435876369476,0.2,0.4310323,0.21446764469146729,4049,0.426025390625,0.0003,0.5838039219379425,0.03525007888674736,0.9136254787445068,246.05,-0.4089256697148085
193200128,9951,737,19414,0.06410574400797486,0.14240820705890656,0.2,1.1273911,0.2144949585199356,4050,0.4166259765625,0.0003,0.6414665877819061,0.05199083499610424,0.912718802690506,250.0,-0.8450567173957825
193462272,9950,738,19442,0.05242951202671975,0.11916330456733704,0.2,1.6430763,0.21452124416828156,4051,0.40472412109375,0.0003,0.6526400446891785,0.04839899577200413,0.9118300080299377,247.94,-1.0886396484076977
193724416,9949,739,19470,0.03563621756620705,0.08462350815534592,0.2,1.1846147,0.21454593539237976,4052,0.399627685546875,0.0003,0.6401495337486267,0.04679262265563011,0.9109814465045929,248.03,-1.1672716070711613
193986560,9948,740,19498,0.0364055858226493,0.08707581460475922,0.2,1.838952,0.21457013487815857,4053,0.393524169921875,0.0003,0.6340463161468506,0.04944527521729469,0.9101609885692596,248.08,-1.4604956671223044
194248704,9947,741,19526,0.05330938333645463,0.12085957825183868,0.2,2.4297433,0.21459263563156128,4054,0.389862060546875,0.0003,0.6555749177932739,0.04778282158076763,0.90937539935112,247.81,-1.6203105203062296
194510848,9947,742,19554,0.05654173740185797,0.1272525042295456,0.2,2.3661008,0.21461491286754608,4055,0.373748779296875,0.0003,0.6556625366210938,0.049371860921382904,0.9086250960826874,248.12,-1.265384493949823
194772992,9946,743,19582,0.037397933192551136,0.08924195170402527,0.2,3.4792113,0.21463695168495178,4056,0.373626708984375,0.0003,0.668045848608017,0.04917155206203461,0.9078846275806427,249.69,-1.474516959283501
195035136,9945,744,19610,0.018599531147629023,0.050574399530887604,0.2,4.8308773,0.2146582007408142,4057,0.3602294921875,0.0003,0.6363711357116699,0.04298481345176697,0.9071632623672485,250.0,-1.097724528312683
195297280,9944,745,19639,0.014418152044527233,0.04171699658036232,0.2,1.9204643,0.2146783322095871,4058,0.3436279296875,0.0003,0.6433775722980499,0.040688905864953995,0.9064756035804749,250.0,-1.3823009541630744
195559424,9943,746,19667,0.026000806014053524,0.06548348814249039,0.2,3.0752084,0.21469801664352417,4059,0.332000732421875,0.0003,0.6848416328430176,0.041524654254317284,0.9058134853839874,248.69,-0.9588075096905232
195821568,9941,747,19696,0.04888546769507229,0.1106213852763176,0.2,2.3072214,0.21471670269966125,4060,0.327880859375,0.0003,0.6629133522510529,0.03582632914185524,0.9051778614521027,250.0,-0.91042092487216
196083712,9941,748,19724,0.05112722347257659,0.1144537478685379,0.2,1.325014,0.21473470330238342,4061,0.33123779296875,0.0003,0.6721205115318298,0.03405513986945152,0.904573917388916,248.88,-0.8782757382839919
196345856,9939,749,19753,0.0398866122122854,0.09215636551380157,0.2,1.1513032,0.2147539108991623,4062,0.348785400390625,0.0003,0.6929574310779572,0.034256795421242714,0.9039561748504639,250.0,-0.9127354450523854
196608000,9938,750,19781,0.024129314115270972,0.06016186252236366,0.2,1.2146099,0.21477383375167847,4063,0.35040283203125,0.0003,0.690963476896286,0.029771783389151096,0.9033014476299286,250.0,-1.062973650544882
196870144,9937,751,19810,0.01806514081545174,0.04810898378491402,0.2,0.92656255,0.2147931158542633,4064,0.3587646484375,0.0003,0.6843777894973755,0.030509612523019314,0.9026467502117157,250.0,-0.883945797085762
197132288,9936,752,19838,0.020454919431358576,0.05231141299009323,0.2,0.65815246,0.21481290459632874,4065,0.347198486328125,0.0003,0.6794339120388031,0.025142677128314972,0.9019959568977356,250.0,-0.856011570841074
197394432,9936,753,19866,0.023992242524400353,0.059285104274749756,0.2,0.2336018,0.21483221650123596,4066,0.36767578125,0.0003,0.7107084393501282,0.02359080594033003,0.9013486504554749,250.0,-0.42615330263972284
197656576,9935,754,19894,0.029887203592807055,0.07031507790088654,0.2,0.24319544,0.21485145390033722,4067,0.377227783203125,0.0003,0.6681927442550659,0.016498349606990814,0.9007118046283722,250.0,-0.5281574057042598
197918720,9932,755,19925,0.05337545904330909,0.11730743199586868,0.2,0.32794398,0.2148757129907608,4068,0.40203857421875,0.0003,0.644237220287323,0.014761668629944324,0.8999986946582794,250.0,-0.5468879064917564
198180864,9930,756,19956,0.05158230056986213,0.11360912770032883,0.2,0.39439055,0.21489852666854858,4069,0.415557861328125,0.0003,0.6097534894943237,0.013668488711118698,0.89923095703125,250.0,-0.4248816058039665
198443008,9927,757,19988,0.050670312833972275,0.11165313422679901,0.2,0.33671865,0.21492059528827667,4070,0.413604736328125,0.0003,0.593723714351654,0.01255361782386899,0.8984961211681366,250.0,-0.42960333451628685
