time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/value_loss,train/clip_fraction,train/std,train/entropy_loss,train/n_updates,train/approx_kl,train/loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
506,13504,9822,132644864,0.0009768875829649915,0.1468982696533203,0.21429359912872314,0.9059368860907853,3599,0.009173941,0.010908786207437515,0.8219887763261795,0.002042566823092784,0.0003,0.2,238.79,3.3039201223105192
507,13530,9823,132907008,0.0006417451841116417,0.13369178771972656,0.21364063024520874,0.9299230016767979,3607,0.009972899,0.009167123585939407,0.7668441236019135,0.0016872677060746355,0.0003,0.2,240.7,3.2737668765708805
508,13556,9823,133169152,0.0009554494577059813,0.1502237319946289,0.21359650790691376,0.9371825307607651,3615,0.011512068,0.01192083116620779,0.7433922588825226,0.001548385981550382,0.0003,0.2,246.35,3.4492050448060034
509,13581,9824,133431296,0.0018075279704135028,0.1513204574584961,0.21424145996570587,0.9204026060178876,3623,0.012397824,0.0193405169993639,0.5086539089679718,0.009165970794128953,0.0003,0.2,245.93,3.5343770302832125
510,13607,9824,133693440,0.0008772510554990731,0.1389331817626953,0.21418973803520203,0.9175333580933511,3631,0.009005504,0.01095343753695488,0.5795559585094452,0.0022230969975680637,0.0003,0.2,241.28,3.3407996011525394
511,13633,9825,133955584,0.0010895206728491758,0.14818239212036133,0.21493664383888245,0.9016551817767322,3639,0.011220021,0.008836454711854458,0.6598583161830902,0.002096966499266273,0.0003,0.2,242.79,3.3872209060937166
512,13659,9825,134217728,0.0007049238975014305,0.13982486724853516,0.21458402276039124,0.9035177733749151,3647,0.009802303,0.008975794538855553,0.7581232488155365,0.0017957716572709614,0.0003,0.2,241.23,3.3709951496124266
513,13685,9826,134479872,0.0006628480132349068,0.13795185089111328,0.2141825556755066,0.9146916791796684,3655,0.009388976,0.00846326444298029,0.7526092380285263,0.0016682382824910746,0.0003,0.2,240.61,3.410611420720816
514,13711,9826,134742016,0.0008181587122635392,0.14930295944213867,0.2140527367591858,0.9220999875105917,3663,0.009982463,0.009431480430066586,0.7283481657505035,0.002202057563863491,0.0003,0.2,244.69,3.4691137570142745
515,13737,9827,135004160,0.0006286496386564977,0.13960838317871094,0.2133190780878067,0.9423406510613859,3671,0.012798847,0.011689919978380203,0.7655690014362335,0.0019226751628593775,0.0003,0.2,241.81,3.339506119042635
516,13763,9827,135266304,0.0007285033261723584,0.13850975036621094,0.21305562555789948,0.9522270695306361,3679,0.01033782,0.008371930569410324,0.7388172149658203,0.002033176048371388,0.0003,0.2,237.6,3.3027628614380955
517,13790,9828,135528448,0.0008504472239110328,0.13814401626586914,0.21268028020858765,0.9631821950897574,3687,0.007887186,0.01020792219787836,0.7216150164604187,0.0018522682694310788,0.0003,0.2,242.0,3.3894776205718515
518,13816,9828,135790592,0.0007222471936074726,0.1541757583618164,0.2120683789253235,0.982642718590796,3695,0.010841335,0.009460266679525375,0.75201216340065,0.0022247257879826066,0.0003,0.2,240.4,3.3953690578043463
519,13840,9829,136052736,0.0006508592050522566,0.23201497395833334,0.21206244826316833,0.9881086349487305,3696,0.019525584,0.030525771901011467,0.7743761986494064,0.01137982145883143,0.0003,0.2,243.06,3.3455356559064238
520,13866,9830,136314880,0.0007462372459485778,0.12965059280395508,0.21203069388866425,0.9902437003329396,3704,0.010114795,0.011958571150898933,0.7434598803520203,0.0011997780698038696,0.0003,0.2,239.2,3.455097824409604
521,13892,9830,136577024,0.000799369841843145,0.15039968490600586,0.21178099513053894,0.9954272843897343,3712,0.009713078,0.010095342062413692,0.730838418006897,0.0022775441457270063,0.0003,0.2,244.71,3.4727462998032568
522,13918,9831,136839168,0.0006477552019532595,0.15211868286132812,0.21145875751972198,1.0062682311981916,3720,0.011797866,0.011986847035586834,0.7602870464324951,0.002496486448308133,0.0003,0.2,249.54,3.5058320236206053
523,13944,9831,137101312,0.0011627616340774694,0.16523027420043945,0.21187296509742737,0.9978769770823419,3728,0.012367828,0.011614060960710049,0.7020941078662872,0.002879828820368857,0.0003,0.2,245.6,3.500985656902194
524,13969,9833,137363456,0.0010939218918792903,0.13142533735795456,0.2119186818599701,0.9939189390702681,3729,0.012964499,0.028166668489575386,0.8846851885318756,0.008383766621012579,0.0003,0.2,243.79,3.2895284277014434
525,13994,9834,137625600,0.0010915444989223033,0.162860107421875,0.2119714617729187,0.992381477355957,3730,0.016617134,0.01052665151655674,0.6389084756374359,0.004654377303086221,0.0003,0.2,242.09,3.283333940766752
526,14020,9834,137887744,0.000707306967342447,0.14679670333862305,0.2115892767906189,1.0017001954838634,3738,0.011449879,0.010534187778830528,0.7650454640388489,0.00199137034769592,0.0003,0.2,241.47,3.467080355063081
527,14046,9835,138149888,0.0009055184209501022,0.1571488380432129,0.21141618490219116,1.009257573634386,3746,0.01233136,0.017120597884058952,0.7111266553401947,0.0020295185836403107,0.0003,0.2,246.72,3.471659313440323
528,14071,9836,138412032,0.0006784315946788411,0.1269526481628418,0.21100541949272156,1.0206490512937307,3754,0.010629189,0.0074282316491007805,0.7744816243648529,0.0014004190793457383,0.0003,0.2,245.67,3.524480932019651
529,14097,9836,138674176,0.0010474373289071082,0.16374874114990234,0.2114441990852356,1.0134402038529515,3762,0.012856573,0.009753760881721973,0.6735652089118958,0.0028620690400202875,0.0003,0.2,244.33,3.466193401552737
530,14122,9838,138936320,0.001258486368566413,0.1692837801846591,0.21145156025886536,1.0092092644084583,3763,0.01743405,0.021640295162796974,0.7317683398723602,0.020555637798018077,0.0003,0.2,235.77,3.3572798277437688
531,14148,9838,139198464,0.00100868069102944,0.1522669792175293,0.21187351644039154,0.9959949855692685,3771,0.012694734,0.011667153798043728,0.6574450135231018,0.0014261842547966808,0.0003,0.2,238.25,3.280177047373727
532,14174,9838,139460608,0.0008207204991776962,0.13851165771484375,0.21150866150856018,1.0038781007751822,3779,0.009448917,0.01059623435139656,0.7435087263584137,0.0020861318616880453,0.0003,0.2,239.4,3.3155665571987627
533,14199,9839,139722752,0.0007579071166219364,0.14981508255004883,0.21144458651542664,1.0104257659986615,3787,0.011148175,0.01037381961941719,0.7627006471157074,0.002587949384633248,0.0003,0.2,247.47,3.3170983147621156
534,14224,9841,139984896,0.0009293038929172326,0.1572704315185547,0.21125437319278717,1.014130838215351,3789,0.015082851,0.02272927388548851,0.7281388938426971,0.0038045683832024224,0.0003,0.2,244.02,3.247845697551966
535,14250,9841,140247040,0.0006461322145696613,0.13447809219360352,0.21078304946422577,1.0301113398745656,3797,0.010517126,0.007731961086392403,0.8048803806304932,0.001318886361332261,0.0003,0.2,242.84,3.3817220612987877
536,14276,9841,140509184,0.0007252158729897928,0.13903045654296875,0.21036653220653534,1.040685337036848,3805,0.009881902,0.012313822284340858,0.7871387153863907,0.002171854976495524,0.0003,0.2,245.09,3.416046335995197
537,14302,9842,140771328,0.0008057563036345528,0.15439987182617188,0.2100856751203537,1.0564386025071144,3813,0.01229297,0.011473762802779675,0.7648462355136871,0.0025236572919311584,0.0003,0.2,230.58,3.125907188630663
538,14328,9843,141033472,0.0010426975100017444,0.17193078994750977,0.21032211184501648,1.0519047025591135,3821,0.0131431,0.012214439921081066,0.6705192029476166,0.0034554020912764827,0.0003,0.2,235.83,3.3069609021022917
539,14353,9843,141295616,0.0006978473256822326,0.14817094802856445,0.21028287708759308,1.0500759836286306,3829,0.012139758,0.013642280362546444,0.7797655165195465,0.0026989320231223246,0.0003,0.2,246.2,3.5484246633946896
540,14380,9843,141557760,0.0007483033591597632,0.1561727523803711,0.21005772054195404,1.0570619264617562,3837,0.011898942,0.012406926602125168,0.7592321634292603,0.0026238473878947843,0.0003,0.2,246.26,3.5760977160930634
541,14406,9843,141819904,0.0007326140253098856,0.1435699462890625,0.20974783599376678,1.068687298335135,3845,0.010651508,0.012931420467793941,0.7674907594919205,0.001749954631577566,0.0003,0.2,249.33,3.574580348730087
542,14432,9844,142082048,0.0006790650468246895,0.14555597305297852,0.2090570479631424,1.0858134226873517,3853,0.01016273,0.018397586420178413,0.7648018896579742,0.001914812317409087,0.0003,0.2,248.52,3.5573048257827757
543,14457,9845,142344192,0.0006973205017857254,0.22102864583333334,0.20906604826450348,1.0931185881296794,3854,0.018058328,0.028302889317274094,0.7627987861633301,0.00827835826203227,0.0003,0.2,249.3,3.667887480258942
544,14483,9846,142606336,0.0007120957588995225,0.15004444122314453,0.20900163054466248,1.0936208926141262,3862,0.009116265,0.011211547069251537,0.7420750558376312,0.002782884726912016,0.0003,0.2,245.65,3.5980099899321796
545,14509,9846,142868480,0.0015877797050052322,0.16424942016601562,0.20874635875225067,1.1044411156326532,3870,0.012239977,0.015043250285089016,0.7463926374912262,0.002646969244324282,0.0003,0.2,242.16,3.48330883897841
546,14534,9847,143130624,0.0007144505602809659,0.14269018173217773,0.20883283019065857,1.1043649027124047,3878,0.009562121,0.01321345940232277,0.7256208956241608,0.0018778643725454458,0.0003,0.2,242.8,3.5087537240982054
547,14560,9848,143392768,0.0006868125606160902,0.1531233787536621,0.20838207006454468,1.113983752205968,3886,0.013097689,0.010133566334843636,0.7234444320201874,0.0015573538498756534,0.0003,0.2,246.05,3.6640328615903854
548,14585,9848,143654912,0.0008916680162656121,0.1488485336303711,0.208200603723526,1.120211187750101,3894,0.00933551,0.01114705577492714,0.6848514378070831,0.0019022391356884327,0.0003,0.2,245.31,3.4839869494736195
549,14611,9849,143917056,0.0007989657401594741,0.1513504981994629,0.20790591835975647,1.1303598703816533,3902,0.011726743,0.018269332125782967,0.7162011563777924,0.001858061526036181,0.0003,0.2,236.73,3.3068867041915655
550,14637,9849,144179200,0.0007883788207436737,0.1583881378173828,0.20749416947364807,1.1442276434972882,3910,0.012584686,0.011501932516694069,0.7138125598430634,0.002369783386711788,0.0003,0.2,241.96,3.4627054755389692
551,14663,9850,144441344,0.0006185353872751875,0.13284683227539062,0.20710346102714539,1.1547943511977792,3918,0.009015868,0.013621505349874496,0.760030135512352,0.0019215313732274808,0.0003,0.2,239.9,3.46397493198514
552,14688,9851,144703488,0.0006897185485286172,0.15910816192626953,0.20699246227741241,1.1659083468839526,3926,0.010358273,0.013301982544362545,0.7531772404909134,0.0027584335357460077,0.0003,0.2,243.18,3.4201038089208304
553,14714,9851,144965632,0.0006328659023893124,0.14723825454711914,0.20668551325798035,1.176006588153541,3934,0.012694986,0.011737817898392677,0.7877122312784195,0.0024563816068621236,0.0003,0.2,245.89,3.4810387141257526
554,14739,9852,145227776,0.0006181734343044809,0.15055131912231445,0.20660234987735748,1.1810056315734982,3942,0.010900734,0.018071945756673813,0.7902874499559402,0.002103920952322369,0.0003,0.2,245.78,3.5056340062618254
555,14765,9853,145489920,0.0006681720442429651,0.14912176132202148,0.20651446282863617,1.183530212379992,3950,0.010551058,0.015791207551956177,0.777415320277214,0.0014329259165606345,0.0003,0.2,242.14,3.5574024608451875
556,14791,9853,145752064,0.0007246760555972287,0.15156173706054688,0.2066667675971985,1.1801719730719924,3958,0.010539051,0.012057003565132618,0.763029545545578,0.002034152573287429,0.0003,0.2,247.82,3.666263349354267
557,14816,9854,146014208,0.0010063948143397283,0.17742490768432617,0.2067118138074875,1.1771324705332518,3966,0.011111341,0.012345855124294758,0.7005633115768433,0.002574659530637291,0.0003,0.2,243.17,3.4652327213250103
558,14842,9855,146276352,0.0007491527708225476,0.1739673614501953,0.20643047988414764,1.1834157332777977,3974,0.013215032,0.01545726414769888,0.7394231259822845,0.0027201994630559057,0.0003,0.2,248.59,3.730862891674042
559,14868,9855,146538496,0.0007735637577752641,0.15196943283081055,0.20622894167900085,1.193897483870387,3982,0.012330386,0.01425319816917181,0.7413209080696106,0.002196894494773005,0.0003,0.2,246.69,3.635652303174138
560,14894,9855,146800640,0.0007714236107858596,0.1625676155090332,0.2061203271150589,1.1968830218538642,3990,0.0112509895,0.015478668734431267,0.7476295828819275,0.003263545984736993,0.0003,0.2,250.0,3.745527157783508
561,14920,9856,147062784,0.0010230245329694299,0.1568450927734375,0.20593930780887604,1.2054169392213225,3998,0.009299185,0.012383930385112762,0.7213250696659088,0.0029385764564722194,0.0003,0.2,247.4,3.6723745357990265
562,14945,9857,147324928,0.0007166182576838764,0.15538835525512695,0.20589958131313324,1.2075568633154035,4006,0.012883697,0.015763036906719208,0.7332060933113098,0.002878500063161482,0.0003,0.2,243.48,3.6142185989767315
563,14971,9858,147587072,0.0007823063433534116,0.1504354476928711,0.2060028612613678,1.204451022669673,4014,0.012497485,0.01739412732422352,0.718243271112442,0.003539792191986635,0.0003,0.2,242.28,3.549450861774385
564,14997,9858,147849216,0.0013844817352946849,0.18906478881835936,0.2067764550447464,1.1872928768396378,4019,0.017077792,0.02413257397711277,0.45488911867141724,0.005174210641416721,0.0003,0.2,249.8,3.609170117378235
565,15021,9859,148111360,0.0008622974331956357,0.10400390625,0.20682363212108612,1.1749585747718811,4020,0.012491172,0.012878602370619774,0.6703733503818512,0.002002301305765286,0.0003,0.2,244.46,3.5256277766823767
566,15046,9860,148373504,0.0010341569598365044,0.13875325520833334,0.20694656670093536,1.1718526454198928,4022,0.020172993,0.014717331156134605,0.6538665294647217,0.00290362026342856,0.0003,0.2,247.81,3.670680981762707
567,15072,9861,148635648,0.0007689007188673713,0.14851760864257812,0.20673738420009613,1.1741976402699947,4030,0.010468475,0.013102663680911064,0.7199259698390961,0.0019251439812251192,0.0003,0.2,247.87,3.5293760952353477
568,15097,9862,148897792,0.0006044535844011989,0.15779733657836914,0.20608265697956085,1.1905991984531283,4038,0.010983488,0.015540250577032566,0.7629851847887039,0.002625887525937287,0.0003,0.2,246.67,3.73002359688282
569,15123,9862,149159936,0.0006319827825791435,0.14452219009399414,0.20537494122982025,1.215944241732359,4046,0.011216337,0.014653892256319523,0.7619962394237518,0.001911076903979847,0.0003,0.2,239.79,3.558082965128124
570,15149,9863,149422080,0.0006380124391398567,0.16968488693237305,0.2050730139017105,1.2300863405689597,4054,0.014764612,0.015492434613406658,0.7752382755279541,0.003555913241143571,0.0003,0.2,244.85,3.643572808504105
571,15175,9863,149684224,0.0006472640102401783,0.14539384841918945,0.20464684069156647,1.2409110963344574,4062,0.009600708,0.017785634845495224,0.7605528682470322,0.002304985382124869,0.0003,0.2,239.98,3.570748204961419
572,15201,9863,149946368,0.0006403322263395239,0.1555171012878418,0.2043405920267105,1.2518622130155563,4070,0.011164255,0.01265899371355772,0.7761561274528503,0.002724202450735902,0.0003,0.2,245.83,3.667054608017206
573,15226,9865,150208512,0.0007039590014351739,0.163543701171875,0.20432737469673157,1.2554368244277105,4072,0.027797267,0.023752771317958832,0.7554412484169006,0.004160978786078178,0.0003,0.2,243.27,3.5195755763724446
574,15252,9865,150470656,0.000638006669760216,0.1416311264038086,0.20376989245414734,1.2702569421380758,4080,0.009240736,0.012750254943966866,0.7763538211584091,0.002063672425720142,0.0003,0.2,237.32,3.5518638393480795
575,15278,9865,150732800,0.0007732654767096392,0.14939308166503906,0.2036200612783432,1.2786131240427494,4088,0.012035375,0.01534220203757286,0.762813001871109,0.0022732073907718586,0.0003,0.2,244.52,3.6003730899095534
576,15304,9866,150994944,0.0006978431629249826,0.17267274856567383,0.20355920493602753,1.2824541004374623,4096,0.010328516,0.013244186528027058,0.7737772464752197,0.0034907395629488747,0.0003,0.2,240.46,3.523962147273123
577,15329,9866,151257088,0.0014736400070515547,0.19115101207386365,0.20360133051872253,1.2820552804253318,4097,0.01790648,0.017197128385305405,0.6700452864170074,0.007299371984448622,0.0003,0.2,243.71,3.5357824591360987
578,15356,9866,151519232,0.0006677167857560562,0.16644668579101562,0.2037741243839264,1.2775218207389116,4105,0.013932542,0.01607462763786316,0.7453231811523438,0.002433590590953827,0.0003,0.2,243.63,3.6451356092095377
579,15382,9867,151781376,0.0006821736360507202,0.16571760177612305,0.20357994735240936,1.2833707872778177,4113,0.011037316,0.01726118102669716,0.7667639404535294,0.003177558569404937,0.0003,0.2,242.06,3.542788669168949
580,15408,9867,152043520,0.0009894630118077131,0.17593464098478617,0.20414350926876068,1.272440736231051,4118,0.014640025,0.022876495495438576,0.7312357723712921,0.003425469272004097,0.0003,0.2,242.63,3.6293207651004193
581,15434,9867,152305664,0.0006441339346372146,0.16564421958111702,0.2035827785730362,1.2788798859778872,4124,0.01551512,0.026803717017173767,0.7655407190322876,0.0034061779969054807,0.0003,0.2,245.56,3.6499419695138933
582,15460,9868,152567808,0.0006974472189540393,0.17456388473510742,0.20339642465114594,1.2883545402437449,4132,0.013407592,0.013879167847335339,0.7658589631319046,0.003139521621960739,0.0003,0.2,237.16,3.468103179708123
583,15487,9868,152829952,0.0011129133731628826,0.17946910858154297,0.20385128259658813,1.2794929733499885,4140,0.012306609,0.0157653596252203,0.663940042257309,0.0026141064054172602,0.0003,0.2,243.78,3.682552796341479
584,15513,9868,153092096,0.0006382489632414945,0.15940618515014648,0.20361211895942688,1.283179854042828,4148,0.010593642,0.019270289689302444,0.7480629086494446,0.0020603745488187997,0.0003,0.2,233.39,3.5180190670490266
585,15538,9869,153354240,0.0006283475663622085,0.15233421325683594,0.20335803925991058,1.2870580209419131,4156,0.011707166,0.01502895075827837,0.7657821327447891,0.0019989962038380327,0.0003,0.2,240.13,3.486309142112732
586,15565,9869,153616384,0.0011463271594038815,0.18037939071655273,0.2042829692363739,1.2700391542166471,4164,0.015629988,0.01552067045122385,0.6521664261817932,0.0034015754622487293,0.0003,0.2,242.88,3.582011225223541
587,15591,9869,153878528,0.0006352476771098736,0.16187000274658203,0.20454250276088715,1.2519177170470357,4172,0.0124080945,0.013421855866909027,0.7645086646080017,0.0030737504985154374,0.0003,0.2,230.48,3.2268823236227036
588,15618,9869,154140672,0.0006601306859010947,0.15052413940429688,0.2039104849100113,1.2689991295337677,4180,0.011989927,0.013205662369728088,0.7618457525968552,0.0017634284013183787,0.0003,0.2,243.21,3.457553533911705
589,15644,9869,154402816,0.0005683079211848963,0.14900779724121094,0.20346428453922272,1.2815262898802757,4188,0.01133458,0.01624296046793461,0.794494017958641,0.002223315078026644,0.0003,0.2,241.64,3.5096518011391162
590,15669,9870,154664960,0.0006526162615045905,0.21354166666666666,0.2034396231174469,1.2873211304346721,4189,0.016609764,0.028712010011076927,0.7824469804763794,0.008112759329378605,0.0003,0.2,240.54,3.477095814552158
591,15694,9871,154927104,0.0006719237898249883,0.16835310652449326,0.20349998772144318,1.288337739738258,4192,0.020271104,0.02933187037706375,0.7590409517288208,0.004096131919681825,0.0003,0.2,245.5,3.5527702763676645
592,15721,9871,155189248,0.0007376451649179216,0.1564021110534668,0.20397622883319855,1.2738172970712185,4200,0.015009552,0.012545200064778328,0.7504816800355911,0.0022275606115726987,0.0003,0.2,246.56,3.523353528380394
593,15747,9871,155451392,0.0008460286753688706,0.1690506935119629,0.20389829576015472,1.270628877915442,4208,0.011525291,0.01182915922254324,0.746310293674469,0.0027932149523621774,0.0003,0.2,241.2,3.60086155904457
594,15773,9871,155713536,0.000533343425104249,0.16279315948486328,0.20319727063179016,1.290671357885003,4216,0.0109424535,0.017287930473685265,0.8047563135623932,0.0030071575038164156,0.0003,0.2,246.29,3.5979265259206294
595,15800,9871,155975680,0.0006012075759826985,0.1628108024597168,0.20287133753299713,1.306053826585412,4224,0.009158412,0.016911769285798073,0.7963254749774933,0.002601450926704274,0.0003,0.2,240.14,3.4317804934084415
596,15826,9871,156237824,0.0007181213450166979,0.16845941543579102,0.20276837050914764,1.3128065541386604,4232,0.012983484,0.014732131734490395,0.7807893306016922,0.0025760039502529253,0.0003,0.2,243.95,3.5961434300243855
597,15853,9871,156499968,0.0007721371571278723,0.16599178314208984,0.2030741423368454,1.305945717729628,4240,0.011836355,0.015017330646514893,0.7748984694480896,0.0025813567785917257,0.0003,0.2,242.08,3.3720493679493666
598,15878,9872,156762112,0.000702963249447445,0.29327392578125,0.20306536555290222,1.3037958145141602,4241,0.02525645,0.039955057203769684,0.8030420243740082,0.014145395951345563,0.0003,0.2,246.02,3.402214089632034
599,15904,9872,157024256,0.0005921481297264108,0.16562557220458984,0.20289888978004456,1.3094553593546152,4249,0.010006502,0.015404927544295788,0.8278198540210724,0.0026961760295307613,0.0003,0.2,241.27,3.4070957615226507
600,15930,9873,157286400,0.0005549014701197544,0.2690836588541667,0.20289765298366547,1.3096459706624348,4250,0.02419351,0.03476383909583092,0.8332407772541046,0.010965870615715781,0.0003,0.2,231.9,3.32208091580309
601,15957,9873,157548544,0.000675274094191991,0.1639566421508789,0.20282931625843048,1.311232008971274,4258,0.012945655,0.016775067895650864,0.8067837804555893,0.002726791248733207,0.0003,0.2,242.75,3.5597423000633714
602,15984,9872,157810688,0.0011331234927638434,0.1698298454284668,0.2035093456506729,1.295014194212854,4266,0.011381675,0.014679267071187496,0.6871903836727142,0.0027404626212046423,0.0003,0.2,238.27,3.4585635210573673
603,16009,9873,158072832,0.0016450726384805007,0.17542058771306818,0.20358754694461823,1.2861701791936702,4267,0.012668467,0.023533789440989494,0.5828785598278046,0.004570099324072627,0.0003,0.2,242.48,3.5605504286289213
604,16035,9873,158334976,0.0018667762134490268,0.15119280133928573,0.2036798596382141,1.283346108027867,4268,0.018281177,0.02220926433801651,0.7035027146339417,0.005000487685070506,0.0003,0.2,245.98,3.5696073673292994
605,16061,9874,158597120,0.001561482825006048,0.14362589518229166,0.20377139747142792,1.2802613178888957,4269,0.01705118,0.01817477121949196,0.6376548409461975,0.0021966956943894425,0.0003,0.2,245.22,3.4902953058481216
606,16087,9874,158859264,0.0006952204857952893,0.20806884765625,0.2038082480430603,1.2779903809229534,4270,0.017014673,0.029102444648742676,0.7941492348909378,0.008139425733437141,0.0003,0.2,241.69,3.526263134032488
607,16113,9875,159121408,0.0006752098652214045,0.16318893432617188,0.20356418192386627,1.2819321164861321,4278,0.012274082,0.02128533646464348,0.7808219194412231,0.002481760935552302,0.0003,0.2,241.33,3.563310601725243
608,16139,9875,159383552,0.0007131749680411303,0.1597599983215332,0.20343883335590363,1.2871100306510925,4286,0.010150558,0.01595868356525898,0.7622644305229187,0.002804581332839007,0.0003,0.2,240.99,3.582018664064817
609,16164,9876,159645696,0.0006615825391446168,0.1676044170673077,0.20312882959842682,1.2962756982216468,4291,0.031376988,0.02686559036374092,0.7817419022321701,0.00375091073801741,0.0003,0.2,234.73,3.5052907260321082
610,16190,9876,159907840,0.0006892894502925628,0.19736146926879883,0.20299319922924042,1.305720642209053,4299,0.013717203,0.015784526243805885,0.7626277208328247,0.003511878199333296,0.0003,0.2,240.69,3.589698280394077
611,16217,9876,160169984,0.000744121728985192,0.1558399200439453,0.20318593084812164,1.3004112988710403,4307,0.0153633235,0.016401465982198715,0.7347974479198456,0.0053590842198900646,0.0003,0.2,240.19,3.6231734856963156
612,16242,9877,160432128,0.0011292561046922435,0.16505784254807693,0.20319530367851257,1.298265163715069,4308,0.016398113,0.0200559850782156,0.6633202731609344,0.003519598672238107,0.0003,0.2,241.14,3.6592264249920845
613,16268,9877,160694272,0.0009440350499971828,0.17321395874023438,0.20363524556159973,1.289587615057826,4316,0.013724234,0.01686181128025055,0.7029926478862762,0.002568777156284341,0.0003,0.2,237.3,3.5709606221318246
614,16294,9877,160956416,0.000698127828854922,0.16089534759521484,0.20406576991081238,1.2718952121213078,4324,0.011963479,0.014657248742878437,0.7055928111076355,0.0027192795355404087,0.0003,0.2,235.04,3.5313041388988493
615,16320,9878,161218560,0.0007435589763594584,0.1891490794994213,0.20376385748386383,1.2736448446909587,4328,0.017595818,0.024039940908551216,0.7516635209321976,0.0041668733918211525,0.0003,0.2,243.4,3.6024857151880862
616,16346,9878,161480704,0.000755001965444535,0.15983072916666666,0.2037317305803299,1.2801118393739064,4329,0.012946442,0.03470763564109802,0.7560758739709854,0.005850705871125683,0.0003,0.2,245.01,3.6525566409155727
617,16372,9879,161742848,0.0007791642283336842,0.16804790496826172,0.203612819314003,1.2861529551446438,4337,0.01761193,0.02265239879488945,0.7334452867507935,0.0034953113236042554,0.0003,0.2,241.59,3.686190325561911
618,16398,9879,162004992,0.0014974904220252938,0.17476701736450195,0.20448119938373566,1.2630823254585266,4345,0.014570527,0.015839744359254837,0.5900149047374725,0.0024340043382835574,0.0003,0.2,244.3,3.5606069330312313
619,16425,9879,162267136,0.0018832266487152083,0.19800376892089844,0.20551429688930511,1.2309928676113486,4353,0.015741628,0.0146044185385108,0.6454674005508423,0.004164522828432382,0.0003,0.2,235.73,3.4336885873228313
620,16452,9878,162529280,0.001342190741070226,0.17452049255371094,0.2060968577861786,1.2071933625265956,4361,0.014122762,0.013905029743909836,0.6938745975494385,0.0028574645057233283,0.0003,0.2,240.2,3.539483813047409
621,16478,9878,162791424,0.0012986667275000068,0.1840539357018849,0.20620056986808777,1.199013692992074,4365,0.014992404,0.01811954379081726,0.6756668984889984,0.004638263623097113,0.0003,0.2,238.41,3.617928125783801
622,16505,9878,163053568,0.0011669783002616896,0.1522974967956543,0.20666004717350006,1.1842460064217448,4373,0.0123305,0.011837192811071873,0.6721237003803253,0.0016075773851298436,0.0003,0.2,233.89,3.544116533137858
623,16532,9878,163315712,0.0013251924538053572,0.1766805648803711,0.20701846480369568,1.1762999994680285,4381,0.013843192,0.014917301945388317,0.7064259052276611,0.002961074437280331,0.0003,0.2,242.29,3.3907702553272245
624,16559,9878,163577856,0.0008394719707212062,0.15923070907592773,0.20724603533744812,1.1673393035307527,4389,0.011942691,0.015413647517561913,0.7335226833820343,0.0027117642598568636,0.0003,0.2,245.79,3.656925865113735
625,16585,9878,163840000,0.0016364359550855377,0.19102339311079544,0.2073511779308319,1.1629651568152688,4390,0.019986263,0.022302662953734398,0.7047268450260162,0.008018184262751178,0.0003,0.2,243.1,3.6021724900603296
626,16610,9879,164102144,0.0015606111381202936,0.21198323567708333,0.20752468705177307,1.158020313580831,4391,0.017947985,0.022148508578538895,0.6381165981292725,0.006974356916422645,0.0003,0.2,241.11,3.6221130581945182
627,16637,9879,164364288,0.0009203153886119253,0.15304327011108398,0.2073640674352646,1.1583421379327774,4399,0.012347703,0.011880658566951752,0.7275409698486328,0.0022769480137867504,0.0003,0.2,236.63,3.450881587527692
628,16663,9879,164626432,0.0009444820916098429,0.16800894388338414,0.20797577500343323,1.1468728480300283,4407,0.014350607,0.02476399764418602,0.69307541847229,0.002722941294532057,0.0003,0.2,244.16,3.6235229629278183
629,16691,9878,164888576,0.0007750979771117272,0.14604854583740234,0.20796173810958862,1.1407647971063852,4415,0.010978281,0.014210466295480728,0.7400204539299011,0.002307903452674509,0.0003,0.2,232.64,3.474222735618241
630,16716,9879,165150720,0.0011330051218262976,0.24314371744791666,0.20793622732162476,1.141345156563653,4416,0.019012336,0.022632623091340065,0.7175395488739014,0.007139883211089505,0.0003,0.2,243.18,3.629050897620618
631,16743,9879,165412864,0.0010438105023240496,0.16718530654907227,0.20814338326454163,1.138365593738854,4424,0.01324336,0.013830916956067085,0.6774271726608276,0.0026532284846325638,0.0003,0.2,239.5,3.605316398050636
632,16769,9879,165675008,0.0011846445436276554,0.18421077728271484,0.2085316777229309,1.124334062449634,4432,0.013892869,0.012574328109622002,0.655653566122055,0.002714750300583546,0.0003,0.2,234.24,3.470599680915475
633,16795,9879,165937152,0.001139338331995532,0.20246000068132267,0.20886650681495667,1.11527466219525,4438,0.017242052,0.023957127705216408,0.6825191080570221,0.004944382732203447,0.0003,0.2,233.04,3.4442153210937976
634,16823,9879,166199296,0.0011873926355292497,0.16710519790649414,0.2094428986310959,1.0953527512028813,4446,0.011082928,0.01158981118351221,0.6683535277843475,0.0021431447048598784,0.0003,0.2,237.73,3.4674587375298143
635,16849,9879,166461440,0.0008329778711413383,0.1826457977294922,0.2093828022480011,1.0938549935817719,4454,0.014524043,0.013071071356534958,0.7220188975334167,0.004090029655799299,0.0003,0.2,233.17,3.350051422864199
