time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/std,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/entropy_loss
13565,518,10010,135790592,1.0630959272384644,0.2,0.0003,0.0014105019718044787,2.0986379720270634,4014,164.69,82.34417285561561,0.008574153,0.10888957977294922,0.1057257130742073,0.9144052788615227,-10.034657128155231
13596,519,10006,136052736,1.0622491836547852,0.2,0.0003,0.0013368982204156055,2.021979024633765,4022,161.38,82.15484212398529,0.007926739,0.11488819122314453,0.0990244671702385,0.911737360060215,-10.030872508883476
13627,520,10003,136314880,1.0642460584640503,0.2,0.0003,0.001287343688090914,2.0872049955651164,4030,164.44,86.09672166287899,0.009642981,0.11558771133422852,0.09815451502799988,0.9034891352057457,-10.040773719549179
13657,521,9999,136577024,1.066804051399231,0.2,0.0003,0.0013714080755562463,2.0147346844896674,4038,143.75,79.47224558532238,0.007349482,0.11606884002685547,0.09366348385810852,0.9055676013231277,-10.053906746208668
13688,522,9996,136839168,1.0690648555755615,0.2,0.0003,0.001189635793252819,2.1002539889886975,4046,173.37,95.15698436331004,0.008340841,0.09944534301757812,0.09884344786405563,0.8997088819742203,-10.066410928964615
13720,523,9992,137101312,1.0692126750946045,0.2,0.0003,0.0012440200962373638,2.136410246603191,4054,149.56,80.89450022906065,0.00946246,0.12537860870361328,0.12186244130134583,0.8979611918330193,-10.070370711386204
13752,524,9988,137363456,1.0691965818405151,0.2,0.0003,0.0009810509977796755,2.0922504235059023,4062,171.0,94.10190398052335,0.008870987,0.11775016784667969,0.11981488764286041,0.9004426449537277,-10.068348743021488
13783,525,9984,137625600,1.0708611011505127,0.2,0.0003,0.0017294921935899765,2.0497590880841017,4070,132.84,67.41584997534751,0.009630382,0.1112666130065918,0.09207584708929062,0.9048640429973602,-10.076386705040932
13814,526,9981,137887744,1.07033371925354,0.2,0.0003,0.0008415964402956888,2.0524773467332125,4078,142.14,72.28334148705005,0.008325623,0.09904623031616211,0.11173253506422043,0.9094272255897522,-10.080028466880322
13845,527,9978,138149888,1.068981409072876,0.2,0.0003,0.0016310587725456571,1.9673531912267208,4086,139.69,69.24764624938369,0.011437714,0.11039876937866211,0.08939047157764435,0.9140055403113365,-10.069106437265873
13875,528,9975,138412032,1.068372130393982,0.2,0.0003,0.0008945343533923733,1.9766335878521204,4094,173.01,93.1182436683774,0.00904537,0.10301351547241211,0.0936332419514656,0.913812667131424,-10.064510427415371
13906,529,9972,138674176,1.0698816776275635,0.2,0.0003,0.0017090481060222373,1.966525536030531,4102,153.68,74.13692599415779,0.008653736,0.11259317398071289,0.0918181985616684,0.9134538397192955,-10.067180775105953
13936,530,9969,138936320,1.0693867206573486,0.2,0.0003,0.0013833692555635935,1.9963033897802234,4110,153.27,83.14062432169914,0.0075592254,0.10867500305175781,0.10545406490564346,0.9142805561423302,-10.06781131774187
13966,531,9966,139198464,1.0675654411315918,0.2,0.0003,0.000979855395598861,1.9964547520503402,4118,159.02,81.37419140458107,0.008960133,0.0998220443725586,0.09962327033281326,0.9135962948203087,-10.055668756365776
13997,532,9963,139460608,1.0687488317489624,0.2,0.0003,0.0007799491631885758,1.9890870852395892,4126,144.54,74.7332608449459,0.008992327,0.10647964477539062,0.09706200659275055,0.9163792878389359,-10.05575580894947
14028,533,9959,139722752,1.070961594581604,0.2,0.0003,0.0019758313583224663,2.0895973965525627,4134,159.69,81.6833251015842,0.010362392,0.11941766738891602,0.09857567399740219,0.9159614145755768,-10.070490874350071
14059,534,9956,139984896,1.0701287984848022,0.2,0.0003,0.00133206006967157,2.055774023756385,4142,147.48,70.23408429920673,0.007555416,0.10724639892578125,0.1071992963552475,0.9205704629421234,-10.073532916605473
14090,535,9953,140247040,1.0705111026763916,0.2,0.0003,0.0021526129785343073,2.075929052196443,4150,168.1,85.88169300615787,0.008207137,0.10975456237792969,0.10176192224025726,0.9201152920722961,-10.074116498231888
14121,536,9950,140509184,1.0703837871551514,0.2,0.0003,0.0025029726611036393,1.9928895499971178,4151,160.72,84.18588849484921,0.013673382,0.0864529079861111,0.09233798831701279,0.9208515658974648,-10.072758568657768
14152,537,9946,140771328,1.0698667764663696,0.2,0.0003,0.00103811249437058,2.00356681458652,4159,162.39,81.34267775684594,0.011990564,0.110107421875,0.1034683883190155,0.9167111590504646,-10.068428248167038
14184,538,9942,141033472,1.0694197416305542,0.2,0.0003,0.0015758741674289922,1.9941864339634776,4167,174.65,96.47027134656906,0.008899495,0.11495590209960938,0.11521374434232712,0.9165569543838501,-10.066608056426048
14216,539,9939,141295616,1.0709203481674194,0.2,0.0003,0.001477121411880944,2.101088878698647,4175,155.34,78.06535903811455,0.007331969,0.10517501831054688,0.10346955060958862,0.9116538166999817,-10.070194378495216
14247,540,9935,141557760,1.0734285116195679,0.2,0.0003,0.0010323361175323953,2.104812091216445,4183,155.17,82.90251743346452,0.009654658,0.10859441757202148,0.10907341539859772,0.913178414106369,-10.084623239934444
14278,541,9932,141819904,1.0751206874847412,0.2,0.0003,0.001741177290568885,2.160732463002205,4191,153.36,81.59073980718851,0.010051772,0.10940980911254883,0.12696674466133118,0.9139963388442993,-10.09720565378666
14310,542,9928,142082048,1.07491135597229,0.2,0.0003,0.0017188454930874286,2.032540138810873,4199,153.44,77.0428015640378,0.007239202,0.11850118637084961,0.10413764417171478,0.9166650325059891,-10.102764636278152
14341,543,9925,142344192,1.0737683773040771,0.2,0.0003,0.001612412661415874,1.957092729397118,4207,154.84,82.64281071245671,0.008895816,0.10991048812866211,0.08765891194343567,0.9196234941482544,-10.097750023007393
14372,544,9922,142606336,1.075120449066162,0.2,0.0003,0.0010959571773128118,2.079995389096439,4215,141.07,70.95563837170602,0.0087075485,0.09434652328491211,0.094879150390625,0.9149025529623032,-10.102227166295052
14403,545,9918,142868480,1.074019432067871,0.2,0.0003,0.0003238917706767097,2.069926530122757,4223,144.87,77.98807117640972,0.0077320207,0.09546899795532227,0.10110951960086823,0.9129905700683594,-10.101047426462173
14435,546,9914,143130624,1.0738041400909424,0.2,0.0003,0.0013142171301296912,2.0202224254608154,4231,141.43,76.10734106685966,0.008635904,0.11333465576171875,0.09775035828351974,0.9132883176207542,-10.101094149053097
14467,547,9911,143392768,1.0736987590789795,0.2,0.0003,0.0012403561413520947,2.0897438898682594,4239,142.8,75.99328647494316,0.008877777,0.10568714141845703,0.10251085460186005,0.9120331928133965,-10.10043865442276
14499,548,9907,143654912,1.0747334957122803,0.2,0.0003,0.0012752088377965265,2.2146578654646873,4247,153.73,80.43340359330178,0.00897912,0.11541271209716797,0.12466608732938766,0.9041298031806946,-10.103931970894337
14530,549,9904,143917056,1.0747610330581665,0.2,0.0003,0.0009024771889016847,2.1316166622564197,4255,157.01,87.97992095857859,0.008991349,0.1131124496459961,0.10159896314144135,0.9058158025145531,-10.104618988931179
14562,550,9900,144179200,1.075555443763733,0.2,0.0003,0.0010373250438533432,2.032039722427726,4263,151.97,82.4832678848505,0.008476351,0.0966787338256836,0.10747475922107697,0.9046022817492485,-10.106430806219578
14594,551,9896,144441344,1.0765933990478516,0.2,0.0003,0.001188300413559773,1.9794774977490306,4271,169.85,93.70253046512603,0.009309821,0.1100625991821289,0.10111674666404724,0.9064901620149612,-10.110110878944397
14626,552,9893,144703488,1.0766313076019287,0.2,0.0003,0.001047327590185887,2.188774399459362,4279,153.66,84.87905812561512,0.00831984,0.09827613830566406,0.11599745601415634,0.8997084498405457,-10.110813349485397
14658,553,9889,144965632,1.0784082412719727,0.2,0.0003,0.0016049762280090363,2.1234306637197733,4287,163.65,88.41245355248451,0.008159495,0.09994268417358398,0.11381518840789795,0.9024537801742554,-10.118768326938152
14690,554,9885,145227776,1.079965591430664,0.2,0.0003,0.001347121879007318,2.0164000829681754,4295,162.26,85.01856660962105,0.011486608,0.11061716079711914,0.10238537192344666,0.9050626009702682,-10.129075713455677
14722,555,9882,145489920,1.078202724456787,0.2,0.0003,0.001310668750647892,1.9561261963099241,4303,139.3,74.13863935709,0.008644268,0.11717510223388672,0.09857039153575897,0.9056206196546555,-10.121526926755905
14754,556,9878,145752064,1.076887607574463,0.2,0.0003,0.0011690543722124858,2.1542503219097853,4311,176.4,103.23815351903438,0.008860195,0.10539817810058594,0.1079811379313469,0.9010228365659714,-10.110323302447796
14785,557,9875,146014208,1.0749843120574951,0.2,0.0003,0.0014635018042099546,2.147121047601104,4319,155.83,81.2021248102188,0.007856412,0.10458660125732422,0.09887140989303589,0.9001959189772606,-10.100599817931652
14816,558,9872,146276352,1.0749404430389404,0.2,0.0003,0.0016655084627927863,2.1059716288000345,4327,158.25,82.78289347350598,0.009912606,0.1112818717956543,0.11675897985696793,0.9019877836108208,-10.095727801322937
14846,559,9869,146538496,1.0753720998764038,0.2,0.0003,0.0017575717520230683,1.968852050602436,4335,163.72,90.88745347648859,0.0109202415,0.12310409545898438,0.08764486014842987,0.9054995402693748,-10.096370428800583
14877,560,9867,146800640,1.0779707431793213,0.2,0.0003,0.0013003880321775796,2.063208102248609,4343,160.46,85.03461731173098,0.009210154,0.1150979995727539,0.10707557201385498,0.8957850635051727,-10.105989418923855
14907,561,9864,147062784,1.0776513814926147,0.2,0.0003,0.002182450985401374,2.2182220593094826,4351,149.79,81.14572200864554,0.00761767,0.1173849105834961,0.12137994915246964,0.8921575993299484,-10.105630584061146
14936,562,9863,147324928,1.076964020729065,0.2,0.0003,0.0018644778547241003,2.0929439244791865,4359,141.66,75.069499386549,0.012446666,0.11098432540893555,0.11484427005052567,0.89959716796875,-10.100843861699104
14965,563,9861,147587072,1.0768673419952393,0.2,0.0003,0.0019615756609709933,2.1171418195590377,4367,153.38,85.97499862194061,0.007653067,0.1122293472290039,0.12131878733634949,0.9000957831740379,-10.10065720230341
14993,564,9860,147849216,1.0758775472640991,0.2,0.0003,0.0015955861758811807,2.037116888910532,4375,147.56,82.29441948652267,0.00896528,0.1074223518371582,0.1062716394662857,0.8991286605596542,-10.09004682302475
15022,565,9859,148111360,1.0763139724731445,0.2,0.0003,0.0020929169113514945,2.2039747796952724,4383,168.51,96.34446751087904,0.009130717,0.11165094375610352,0.11976335942745209,0.8921697586774826,-10.09418348222971
15052,566,9857,148373504,1.077873945236206,0.2,0.0003,0.0016711927969481621,2.074158485978842,4391,147.89,80.40636302366853,0.008975201,0.10442447662353516,0.11047299951314926,0.8972200825810432,-10.102301880717278
15081,567,9855,148635648,1.0791206359863281,0.2,0.0003,0.0016893180318220402,2.050502554513514,4399,171.79,94.084623721838,0.009089919,0.11530351638793945,0.1052083671092987,0.9040376171469688,-10.109134897589684
15109,568,9854,148897792,1.0779802799224854,0.2,0.0003,0.0012426249613781692,2.0894760182127357,4407,148.24,80.69981724023819,0.009705352,0.10227823257446289,0.10619485378265381,0.9009519070386887,-10.103997707366943
15138,569,9852,149159936,1.0758109092712402,0.2,0.0003,0.0012089159263268812,2.099872916005552,4415,161.68,91.40709053065628,0.009560187,0.1128382682800293,0.10416406393051147,0.8990024328231812,-10.091351501643658
15167,570,9851,149422080,1.0749422311782837,0.2,0.0003,0.001644983008645795,1.990605735220015,4423,167.17,97.67735476285219,0.007309001,0.11427450180053711,0.09870508313179016,0.8998632356524467,-10.08414775878191
15196,571,9849,149684224,1.0745790004730225,0.2,0.0003,0.0010698213982323068,2.015098516829312,4431,160.33,88.24923873007297,0.007829843,0.09992837905883789,0.08960327506065369,0.8968038782477379,-10.077620059251785
15225,572,9848,149946368,1.0742502212524414,0.2,0.0003,0.0013743676408921601,2.107472052797675,4439,147.95,78.24061844736337,0.008323844,0.10208749771118164,0.11706870049238205,0.8945648297667503,-10.076696738600731
15254,573,9847,150208512,1.0737971067428589,0.2,0.0003,0.0019825952040264383,2.1655018739402294,4447,149.66,82.18920854985714,0.009383869,0.11581659317016602,0.12540780007839203,0.8894396796822548,-10.07506950199604
15283,574,9845,150470656,1.0737872123718262,0.2,0.0003,0.00142234819713849,2.0967721063643694,4455,189.6,109.46682989656925,0.008218989,0.11062145233154297,0.10181200504302979,0.8931765034794807,-10.074960097670555
15313,575,9843,150732800,1.07302987575531,0.2,0.0003,0.0013731780582020292,2.1005760561674833,4463,173.2,97.30547901630402,0.007535701,0.10791921615600586,0.09908071160316467,0.8909169137477875,-10.071870028972626
15343,576,9841,150994944,1.0762859582901,0.2,0.0003,0.00315414215083365,2.1297417310997844,4471,165.0,91.1153020620346,0.007903241,0.12108135223388672,0.12361640483140945,0.8957231789827347,-10.084656186401844
15372,577,9839,151257088,1.0751217603683472,0.2,0.0003,0.001182820548365271,2.190768191590905,4479,156.03,86.81438372671604,0.009056112,0.11304664611816406,0.13506869971752167,0.8951941505074501,-10.084884256124496
15401,578,9838,151519232,1.0744869709014893,0.2,0.0003,0.0024061221688498335,2.178872911259532,4487,162.79,90.47889858841896,0.009166202,0.1215963363647461,0.11798827350139618,0.8986641466617584,-10.080850169062614
15429,579,9836,151781376,1.0760971307754517,0.2,0.0003,0.001370298233723588,2.043069377541542,4495,166.14,90.38053767621517,0.008607752,0.11249303817749023,0.10591430217027664,0.9047897458076477,-10.084385745227337
15459,580,9835,152043520,1.0758765935897827,0.2,0.0003,0.001868528390332358,2.0676903324201703,4503,148.77,80.31780376553536,0.0077986913,0.12050580978393555,0.12205912172794342,0.9011753425002098,-10.08641815930605
15488,581,9833,152305664,1.0756739377975464,0.2,0.0003,0.0012318831918491924,1.971974914893508,4511,157.87,80.78206589579582,0.0074415086,0.11677837371826172,0.09796348214149475,0.9038732349872589,-10.083109371364117
15517,582,9832,152567808,1.075650930404663,0.2,0.0003,0.0013022184857618413,1.9192422134801745,4519,166.97,96.87160660743713,0.009037358,0.12030172348022461,0.09273556619882584,0.9040631726384163,-10.076951771974564
15545,583,9830,152829952,1.0753103494644165,0.2,0.0003,0.0009209089303112705,1.9978848258033395,4527,141.52,78.86551283285021,0.008780193,0.10167980194091797,0.0981062799692154,0.8998531252145767,-10.073894150555134
15572,584,9830,153092096,1.075297236442566,0.2,0.0003,0.001706152965198271,2.055087447166443,4528,162.01,91.28865410745144,0.012738729,0.090118408203125,0.11218354851007462,0.8983602225780487,-10.071447968482971
15599,585,9830,153354240,1.0742321014404297,0.2,0.0003,0.0022036518507775327,1.8897015815600753,4536,162.63,90.71346023023129,0.008300008,0.10988616943359375,0.09154456853866577,0.9043134674429893,-10.064706087112427
15625,586,9831,153616384,1.073197603225708,0.2,0.0003,0.0013792597214887792,2.0031340271234512,4544,159.37,89.60689844757319,0.010694739,0.1065826416015625,0.103429414331913,0.8997812122106552,-10.055153988301754
15652,587,9831,153878528,1.07366943359375,0.2,0.0003,0.001659946148720337,1.969091541133821,4552,154.04,83.98777562201023,0.008687763,0.10754156112670898,0.09340304136276245,0.9027528613805771,-10.055057130753994
15677,588,9831,154140672,1.075395941734314,0.2,0.0003,0.003239974927964795,2.0766190392896533,4560,152.44,84.15693077385426,0.011761328,0.11963987350463867,0.10134650766849518,0.9017959162592888,-10.061208494007587
15702,589,9832,154402816,1.075481653213501,0.2,0.0003,0.003935295646078885,2.039235782623291,4561,162.07,94.54506031751633,0.015258199,0.0809326171875,0.1055307611823082,0.9023925364017487,-10.06571102142334
15728,590,9833,154664960,1.0741567611694336,0.2,0.0003,0.001232812763646507,2.009653384797275,4569,186.11,110.23504184186459,0.011007334,0.12270450592041016,0.10272324830293655,0.8994707092642784,-10.058214701712132
15752,591,9834,154927104,1.0739221572875977,0.2,0.0003,0.0014707204682053998,1.913629688322544,4577,181.54,107.16022246539593,0.008390276,0.11732769012451172,0.08880561590194702,0.9059824720025063,-10.054714806377888
15776,592,9836,155189248,1.071772575378418,0.2,0.0003,0.001932795088578132,2.121148081496358,4585,151.42,83.51348046541214,0.009247217,0.11911153793334961,0.12098841369152069,0.898064911365509,-10.041053034365177
15800,593,9838,155451392,1.0755395889282227,0.2,0.0003,0.0026142435958718124,2.0444081481546164,4593,150.03,83.42103542685508,0.011977853,0.13575506210327148,0.10736378282308578,0.9050231352448463,-10.05077800154686
15823,594,9840,155713536,1.0755510330200195,0.2,0.0003,0.002220016933279112,2.064513669349253,4601,173.79,95.75768260717392,0.010308765,0.11420822143554688,0.1064736619591713,0.9072990193963051,-10.056985653936863
15847,595,9842,155975680,1.0743408203125,0.2,0.0003,0.0028537421339933644,2.0067075584083796,4609,166.95,92.65213390439749,0.007772628,0.12365055084228516,0.10671307146549225,0.9050425812602043,-10.046729497611523
15870,596,9844,156237824,1.0741908550262451,0.2,0.0003,0.0008340513568327879,1.9269519913941622,4617,149.32,81.33259580910206,0.009438224,0.11209630966186523,0.10167115926742554,0.9052602648735046,-10.039535284042358
15894,597,9846,156499968,1.0734829902648926,0.2,0.0003,0.001745875209053338,1.8540412923321128,4625,175.69,104.6889757937193,0.010944543,0.11578512191772461,0.07658732682466507,0.9067532643675804,-10.032835938036442
15917,598,9848,156762112,1.0732429027557373,0.2,0.0003,0.0015127015649341047,1.9481515195220709,4633,163.73,90.8538069677353,0.009256588,0.11070728302001953,0.0930749922990799,0.898070752620697,-10.031685687601566
15939,599,9850,157024256,1.0732581615447998,0.2,0.0003,0.0012652238710870733,2.0911487601697445,4641,165.16,93.60407554268836,0.011049562,0.1252579689025879,0.09753341972827911,0.8958005160093307,-10.02804758399725
15962,600,9853,157286400,1.0724437236785889,0.2,0.0003,0.0017673452925919264,2.011754442937672,4649,154.42,87.23463479042053,0.008145857,0.12528324127197266,0.09030161798000336,0.9015587717294693,-10.019459873437881
15985,601,9855,157548544,1.0722874402999878,0.2,0.0003,0.003563911491073668,2.0531778044170803,4652,156.31,87.90313568562269,0.013368344,0.12657335069444445,0.1296260952949524,0.8998144716024399,-10.0139006084866
16009,602,9857,157810688,1.0730894804000854,0.2,0.0003,0.0012560903751364094,1.9469836326316,4660,161.4,91.17823608279228,0.009780241,0.1089639663696289,0.08967484533786774,0.9069578349590302,-10.016720324754715
16033,603,9858,158072832,1.074049949645996,0.2,0.0003,0.002113445735631103,2.0700155859813094,4668,155.19,82.42658988416196,0.011226048,0.1288442611694336,0.10241688042879105,0.9052556082606316,-10.019771546125412
16059,604,9859,158334976,1.0721021890640259,0.2,0.0003,0.0014511483950627735,2.1085949651896954,4676,158.26,88.76723850369453,0.0097650355,0.11694478988647461,0.11200778186321259,0.9013248905539513,-10.016521021723747
16085,605,9859,158597120,1.0722168684005737,0.2,0.0003,0.0011337329738125845,1.9009920824319124,4684,173.53,93.80177738845349,0.008789351,0.10326194763183594,0.09038262069225311,0.9096724689006805,-10.011539667844772
16110,606,9860,158859264,1.073840618133545,0.2,0.0003,0.0015721097715868382,1.8438590066507459,4692,163.47,92.26996815897525,0.007731423,0.1151571273803711,0.09232258051633835,0.9116029366850853,-10.018946878612041
16136,607,9860,159121408,1.0732370615005493,0.2,0.0003,0.0014620379824918928,2.002827017568052,4700,163.35,94.36920084118843,0.008537982,0.12491083145141602,0.09325318038463593,0.9088255912065506,-10.018994390964508
16162,608,9861,159383552,1.0754063129425049,0.2,0.0003,0.0015506444728998758,2.0732199819758534,4708,162.73,89.09129512131214,0.008808523,0.11885833740234375,0.11249309778213501,0.9065535143017769,-10.028537884354591
16187,609,9862,159645696,1.0744037628173828,0.2,0.0003,0.0006176308916110429,1.9410510836169124,4716,175.06,94.6413127747178,0.010236988,0.11163711547851562,0.09357715398073196,0.9110252484679222,-10.02705430239439
16213,610,9862,159907840,1.0744565725326538,0.2,0.0003,0.002132383892330836,1.9009255496785045,4724,162.6,84.75734744429589,0.009173052,0.11373567581176758,0.08683318644762039,0.91168262809515,-10.026727072894573
16238,611,9863,160169984,1.0704165697097778,0.2,0.0003,0.0007566599433630472,1.8601400451734662,4732,166.35,92.95951572999358,0.00811219,0.1155695915222168,0.0772058293223381,0.9110488817095757,-10.007155865430832
16263,612,9864,160432128,1.0726826190948486,0.2,0.0003,0.0012134658400100307,2.0014606434851885,4740,162.85,94.59416523912921,0.009066997,0.10967779159545898,0.09068311750888824,0.9012359753251076,-10.007047086954117
16289,613,9865,160694272,1.0724154710769653,0.2,0.0003,0.0009648895165810245,1.911686415784061,4748,172.44,102.607784537673,0.0093697375,0.10431289672851562,0.09447547793388367,0.9047501757740974,-10.00543749332428
16314,614,9865,160956416,1.0704278945922852,0.2,0.0003,0.001966364521649666,1.9046225091442466,4756,175.89,101.16787489652634,0.009744643,0.1353616714477539,0.08781503885984421,0.9040066674351692,-9.999730005860329
16341,615,9865,161218560,1.070920705795288,0.2,0.0003,0.0017755290818968206,1.9253907045349479,4764,161.34,88.44919186711311,0.008208384,0.11873769760131836,0.08566945046186447,0.9046384692192078,-9.99580991268158
16368,616,9865,161480704,1.0705022811889648,0.2,0.0003,0.0013482467893481953,1.9895293433219194,4772,175.27,99.46808133743703,0.0092905,0.11845111846923828,0.09736309945583344,0.9039866626262665,-9.99253349751234
16396,617,9864,161742848,1.0696024894714355,0.2,0.0003,0.0014317786867650284,2.0107964733615518,4780,178.32,102.16045457839965,0.009564539,0.11572837829589844,0.09776245802640915,0.9059657603502274,-9.987984456121922
16424,618,9863,162004992,1.0686204433441162,0.2,0.0003,0.0018723638349911198,1.9377387193962932,4788,164.86,92.45332867920399,0.008346416,0.11220645904541016,0.09209010750055313,0.9088385999202728,-9.981328278779984
16452,619,9862,162267136,1.0691817998886108,0.2,0.0003,0.001449835729545157,2.045153636485338,4796,196.13,116.62099235653878,0.008674172,0.12135028839111328,0.10316742956638336,0.900081105530262,-9.979791685938835
16480,620,9862,162529280,1.0675808191299438,0.2,0.0003,0.0013288185177771084,1.989799308590591,4804,168.47,92.55656012177468,0.0100788865,0.11396265029907227,0.09568332880735397,0.9006694927811623,-9.972444869577885
16508,621,9861,162791424,1.0671194791793823,0.2,0.0003,0.0021944550267107843,2.029703597538173,4812,171.55,97.52179114311933,0.0101819355,0.1233830451965332,0.10520003736019135,0.9018137529492378,-9.96172758191824
16536,622,9860,163053568,1.0663795471191406,0.2,0.0003,0.0006035066064669081,1.942836624570191,4820,161.27,90.95685372948647,0.0065233307,0.10347557067871094,0.099348284304142,0.9069860801100731,-9.957410909235477
16565,623,9858,163315712,1.0663549900054932,0.2,0.0003,0.0013637787938023394,2.0223519522696733,4828,162.87,90.25444838702678,0.008665952,0.11719608306884766,0.10950608551502228,0.9050055220723152,-9.950777269899845
16596,624,9856,163577856,1.068499207496643,0.2,0.0003,0.0017966405646347994,2.032776143401861,4836,176.18,106.78178656339645,0.009198645,0.12563371658325195,0.10039670765399933,0.9059662371873856,-9.9543986171484
16626,625,9854,163840000,1.0677598714828491,0.2,0.0003,0.0003858036798192188,2.0687413727864623,4844,165.67,92.81976079583168,0.0076260623,0.09346151351928711,0.10894700884819031,0.9024447128176689,-9.954972632229328
16658,626,9851,164102144,1.0660111904144287,0.2,0.0003,0.0019800473955911,2.0578835820779204,4852,176.66,98.21284030795097,0.008272376,0.11730194091796875,0.1136213093996048,0.9005698412656784,-9.949248887598515
16689,627,9848,164364288,1.0658204555511475,0.2,0.0003,0.0017314799174528162,2.065227910876274,4860,168.99,99.04707760035991,0.00783054,0.11527729034423828,0.10983119904994965,0.9008017033338547,-9.940548248589039
16721,628,9845,164626432,1.0638221502304077,0.2,0.0003,0.0016828656130201125,2.1229773461818695,4868,158.02,83.96710069656372,0.010941906,0.1254878044128418,0.11778876185417175,0.8996458277106285,-9.930091843008995
16753,629,9841,164888576,1.064021110534668,0.2,0.0003,0.0006086758489800559,2.0909019261598587,4876,170.64,92.7273393818736,0.008526353,0.10631704330444336,0.10459066182374954,0.9037162885069847,-9.927847474813461
16786,630,9838,165150720,1.0643128156661987,0.2,0.0003,0.0024510073403689603,2.2502788957208395,4884,182.93,99.28237208366394,0.012089468,0.12246179580688477,0.12721103429794312,0.8964053317904472,-9.925841644406319
16819,631,9834,165412864,1.0623077154159546,0.2,0.0003,0.0023672995484957937,2.070539844222367,4892,155.13,87.19372601032256,0.009412579,0.12195873260498047,0.10459204018115997,0.9015017971396446,-9.91916986554861
16852,632,9830,165675008,1.063136339187622,0.2,0.0003,0.0016288809651996417,2.0536445481702685,4900,171.41,98.0210065817833,0.011490899,0.11461448669433594,0.10605116933584213,0.9014274552464485,-9.918472737073898
16885,633,9827,165937152,1.0632224082946777,0.2,0.0003,0.0009658850299274491,2.212478721514344,4908,166.09,98.3357922565937,0.0098514445,0.11441659927368164,0.12399359792470932,0.8921222761273384,-9.918241776525974
16918,634,9823,166199296,1.0627292394638062,0.2,0.0003,0.0012736846401821822,2.2085070088505745,4916,153.94,88.20799422740936,0.0084971655,0.11902332305908203,0.1325702667236328,0.8899371027946472,-9.917318977415562
16951,635,9819,166461440,1.064182996749878,0.2,0.0003,0.0019595700414356543,2.051119796000421,4924,145.56,81.009018663764,0.009437984,0.11565446853637695,0.10573966801166534,0.8961596786975861,-9.918864943087101
16984,636,9816,166723584,1.065051794052124,0.2,0.0003,0.0008410529526372557,2.050104512833059,4932,144.51,78.92658100068569,0.009805784,0.11040925979614258,0.10519521683454514,0.8996088355779648,-9.92390662431717
17016,637,9812,166985728,1.0671653747558594,0.2,0.0003,0.0022447311985160923,2.3553904872387648,4940,124.51,64.02564186990261,0.009864078,0.12705707550048828,0.13996562361717224,0.8945318013429642,-9.930936358869076
17049,638,9809,167247872,1.0680196285247803,0.2,0.0003,0.0006639917819484253,2.3976178653538227,4948,146.13,80.51732996344566,0.007258613,0.10453081130981445,0.13973325490951538,0.8997816145420074,-9.93822843581438
17081,639,9806,167510016,1.0690956115722656,0.2,0.0003,0.001214857651575585,2.3032480385154486,4956,166.47,95.95481124639511,0.008981949,0.11632156372070312,0.13333196938037872,0.9001489654183388,-9.940098278224468
17114,640,9802,167772160,1.068419337272644,0.2,0.0003,0.0011777398049162002,2.049340062774718,4964,167.35,92.70391295313836,0.008899854,0.11413145065307617,0.10041727125644684,0.9022713080048561,-9.940411657094955
17147,641,9799,168034304,1.069948673248291,0.2,0.0003,0.0015641399158994318,2.04588710796088,4972,164.96,95.74211132630705,0.00861375,0.12137937545776367,0.11438059061765671,0.9021142423152924,-9.94039086997509
17179,642,9796,168296448,1.0691007375717163,0.2,0.0003,0.0016247652101810672,2.1733379559591413,4980,169.59,99.90053861707449,0.009176154,0.11575794219970703,0.1255708634853363,0.8947471380233765,-9.939902380108833
17212,643,9792,168558592,1.0663156509399414,0.2,0.0003,0.0016764481770223938,2.258938791230321,4988,168.07,97.88924125909806,0.013624467,0.11409902572631836,0.13418829441070557,0.890448771417141,-9.926098242402077
17245,644,9789,168820736,1.0681610107421875,0.2,0.0003,0.0022430081130551116,2.0629251021891832,4996,158.76,88.91387136816978,0.0074947965,0.12720251083374023,0.11941663920879364,0.8903608247637749,-9.925026416778564
17278,645,9785,169082880,1.068055510520935,0.2,0.0003,0.0010362238613197405,1.9954090267419815,5004,167.59,97.05486682593822,0.010394355,0.11442852020263672,0.09687720239162445,0.8962730839848518,-9.92470558732748
17310,646,9782,169345024,1.068151831626892,0.2,0.0003,0.0011862485416713753,2.1526571633294225,5012,158.45,91.66678121447563,0.009705416,0.12002420425415039,0.1131075918674469,0.8908487856388092,-9.924182169139385
17342,647,9779,169607168,1.0675147771835327,0.2,0.0003,0.0021256847271615698,2.480636825785041,5020,160.69,87.16357611075044,0.0108977975,0.12880420684814453,0.15702763199806213,0.878517709672451,-9.916046023368835
17374,648,9776,169869312,1.0667078495025635,0.2,0.0003,0.0017938923328983947,2.1017191810533404,5028,169.76,100.66953612834214,0.008575223,0.12699460983276367,0.12157485634088516,0.8888423293828964,-9.909471176564693
17407,649,9773,170131456,1.0685840845108032,0.2,0.0003,0.0014089497024087905,2.111999735236168,5036,170.91,97.43521226763725,0.009652378,0.11661243438720703,0.13253989815711975,0.8853080049157143,-9.91722548007965
